,Date,Open,High,Low,Close,Volume
35,20250203  12:10:00,23298.3,23305.5,23290.55,23299.85,0
36,20250203  12:15:00,23299.5,23299.95,23276.65,23278.1,0
37,20250203  12:20:00,23277.45,23281.85,23269.65,23280.65,0
38,20250203  12:25:00,23281.35,23300.95,23280.3,23288.6,0
39,20250203  12:30:00,23288.75,23295.45,23283.3,23288.4,0
40,20250203  12:35:00,23289.9,23293.2,23271.05,23271.85,0
41,20250203  12:40:00,23273.2,23281.5,23266.15,23273.05,0
42,20250203  12:45:00,23274.5,23281.2,23264.65,23270.25,0
43,20250203  12:50:00,23270.65,23274.1,23258.05,23263.3,0
44,20250203  12:55:00,23263.15,23283.35,23263.15,23281.05,0
45,20250203  13:00:00,23282.85,23338.95,23276.3,23328.85,0
46,20250203  13:05:00,23330.4,23353.35,23311.8,23351.55,0
47,20250203  13:10:00,23352.85,23361.6,23340.9,23360.7,0
48,20250203  13:15:00,23360.8,23368.95,23344.65,23348.15,0
49,20250203  13:20:00,23349.55,23357.2,23340.05,23343.4,0
50,20250203  13:25:00,23344.4,23348.35,23328.0,23331.7,0
51,20250203  13:30:00,23332.85,23339.7,23323.25,23328.9,0
52,20250203  13:35:00,23329.55,23346.1,23326.4,23338.35,0
53,20250203  13:40:00,23339.6,23355.35,23339.15,23352.05,0
54,20250203  13:45:00,23352.2,23362.6,23344.05,23350.05,0
55,20250203  13:50:00,23350.25,23350.45,23306.3,23322.35,0
56,20250203  13:55:00,23322.8,23327.95,23316.8,23325.55,0
57,20250203  14:00:00,23326.8,23344.1,23324.3,23332.55,0
58,20250203  14:05:00,23333.4,23348.6,23331.9,23344.05,0
59,20250203  14:10:00,23344.6,23355.45,23338.4,23346.6,0
60,20250203  14:15:00,23346.8,23355.2,23342.9,23349.5,0
61,20250203  14:20:00,23350.0,23356.7,23337.55,23351.15,0
62,20250203  14:25:00,23351.7,23364.45,23350.05,23361.05,0
63,20250203  14:30:00,23361.8,23362.6,23340.8,23355.15,0
64,20250203  14:35:00,23355.2,23364.85,23346.05,23349.1,0
65,20250203  14:40:00,23349.55,23356.1,23344.15,23351.85,0
66,20250203  14:45:00,23351.3,23353.85,23329.8,23331.65,0
67,20250203  14:50:00,23331.95,23341.2,23327.0,23339.45,0
68,20250203  14:55:00,23339.95,23355.6,23338.55,23355.05,0
69,20250203  15:00:00,23354.35,23369.6,23349.4,23353.35,0
70,20250203  15:05:00,23352.9,23376.2,23352.8,23375.4,0
71,20250203  15:10:00,23374.55,23381.35,23363.5,23366.9,0
72,20250203  15:15:00,23367.2,23369.85,23352.65,23357.95,0
73,20250203  15:20:00,23357.7,23361.1,23353.0,23355.4,0
74,20250203  15:25:00,23354.9,23362.95,23349.9,23359.7,0
75,20250204  09:15:00,23501.05,23511.85,23482.95,23502.7,0
76,20250204  09:20:00,23501.5,23533.85,23501.5,23522.3,0
77,20250204  09:25:00,23522.45,23533.45,23507.8,23514.35,0
78,20250204  09:30:00,23514.1,23520.85,23482.7,23510.6,0
79,20250204  09:35:00,23511.25,23556.55,23507.4,23550.65,0
80,20250204  09:40:00,23551.3,23572.75,23550.7,23572.4,0
81,20250204  09:45:00,23572.2,23581.7,23556.05,23569.45,0
82,20250204  09:50:00,23569.05,23575.35,23554.45,23561.6,0
83,20250204  09:55:00,23561.8,23567.6,23555.3,23557.95,0
84,20250204  10:00:00,23557.75,23573.35,23542.85,23550.2,0
85,20250204  10:05:00,23549.75,23556.55,23534.0,23540.9,0
86,20250204  10:10:00,23540.3,23555.35,23504.1,23512.65,0
87,20250204  10:15:00,23513.25,23530.95,23509.4,23525.35,0
88,20250204  10:20:00,23526.5,23534.5,23520.8,23522.85,0
89,20250204  10:25:00,23523.25,23524.1,23484.4,23500.95,0
90,20250204  10:30:00,23501.6,23511.95,23489.15,23489.15,0
91,20250204  10:35:00,23489.8,23489.8,23424.55,23427.25,0
92,20250204  10:40:00,23426.45,23464.15,23425.7,23459.2,0
93,20250204  10:45:00,23460.4,23482.8,23446.65,23461.6,0
94,20250204  10:50:00,23461.0,23469.8,23436.25,23440.65,0
95,20250204  10:55:00,23441.5,23467.95,23441.5,23466.55,0
96,20250204  11:00:00,23466.85,23496.05,23460.75,23488.15,0
97,20250204  11:05:00,23487.9,23506.1,23486.4,23499.1,0
98,20250204  11:10:00,23498.85,23511.2,23484.65,23506.5,0
99,20250204  11:15:00,23508.05,23526.85,23493.9,23522.75,0
100,20250204  11:20:00,23523.1,23551.45,23520.25,23540.75,0
101,20250204  11:25:00,23540.4,23542.95,23524.1,23529.2,0
102,20250204  11:30:00,23528.2,23551.4,23527.9,23542.15,0
103,20250204  11:35:00,23543.05,23557.95,23542.15,23557.05,0
104,20250204  11:40:00,23555.55,23559.1,23539.2,23540.2,0
105,20250204  11:45:00,23540.75,23598.1,23538.9,23598.1,0
106,20250204  11:50:00,23599.0,23616.4,23545.95,23565.15,0
107,20250204  11:55:00,23565.25,23566.25,23542.6,23546.25,0
108,20250204  12:00:00,23547.45,23553.45,23527.25,23553.35,0
109,20250204  12:05:00,23553.55,23562.25,23536.0,23549.9,0
110,20250204  12:10:00,23550.1,23571.15,23548.7,23565.4,0
111,20250204  12:15:00,23566.15,23594.1,23563.95,23589.6,0
112,20250204  12:20:00,23590.0,23591.15,23570.3,23575.25,0
113,20250204  12:25:00,23576.8,23579.9,23562.15,23577.6,0
114,20250204  12:30:00,23577.75,23605.65,23575.75,23591.85,0
115,20250204  12:35:00,23592.25,23613.6,23586.5,23586.5,0
116,20250204  12:40:00,23587.05,23601.9,23580.25,23590.85,0
117,20250204  12:45:00,23590.1,23607.55,23583.55,23606.2,0
118,20250204  12:50:00,23605.75,23631.1,23597.05,23613.3,0
119,20250204  12:55:00,23614.3,23620.6,23607.2,23619.05,0
120,20250204  13:00:00,23619.95,23626.1,23594.6,23601.65,0
121,20250204  13:05:00,23601.45,23626.5,23580.8,23626.5,0
122,20250204  13:10:00,23627.2,23642.3,23623.4,23640.05,0
123,20250204  13:15:00,23641.05,23648.45,23625.4,23634.9,0
124,20250204  13:20:00,23635.55,23659.1,23632.9,23644.1,0
125,20250204  13:25:00,23645.55,23651.2,23639.75,23649.5,0
126,20250204  13:30:00,23650.55,23688.2,23641.85,23688.2,0
127,20250204  13:35:00,23688.85,23695.7,23673.55,23681.75,0
128,20250204  13:40:00,23682.45,23686.4,23657.55,23670.55,0
129,20250204  13:45:00,23668.2,23699.6,23663.6,23698.75,0
130,20250204  13:50:00,23700.15,23712.5,23693.7,23704.1,0
131,20250204  13:55:00,23703.65,23706.0,23679.7,23679.95,0
132,20250204  14:00:00,23680.3,23691.15,23668.85,23673.8,0
133,20250204  14:05:00,23673.5,23695.05,23664.75,23690.05,0
134,20250204  14:10:00,23691.4,23691.4,23627.25,23651.6,0
135,20250204  14:15:00,23647.95,23664.35,23637.8,23649.95,0
136,20250204  14:20:00,23650.8,23661.65,23633.85,23642.8,0
137,20250204  14:25:00,23644.6,23650.9,23634.45,23647.05,0
138,20250204  14:30:00,23647.7,23682.45,23642.95,23663.0,0
139,20250204  14:35:00,23664.0,23697.0,23659.25,23696.65,0
140,20250204  14:40:00,23696.15,23708.35,23690.4,23701.15,0
141,20250204  14:45:00,23702.05,23724.25,23684.6,23719.1,0
142,20250204  14:50:00,23718.5,23733.25,23712.7,23726.4,0
143,20250204  14:55:00,23727.3,23751.4,23724.0,23748.75,0
144,20250204  15:00:00,23749.9,23759.8,23738.0,23756.35,0
145,20250204  15:05:00,23757.3,23761.9,23737.55,23749.45,0
146,20250204  15:10:00,23749.05,23752.75,23733.05,23744.0,0
147,20250204  15:15:00,23744.4,23745.55,23726.95,23738.55,0
148,20250204  15:20:00,23738.35,23743.05,23718.45,23721.85,0
149,20250204  15:25:00,23721.75,23724.6,23697.05,23707.7,0
150,20250205  09:15:00,23792.55,23803.6,23761.15,23769.25,0
151,20250205  09:20:00,23766.05,23780.85,23751.4,23768.8,0
152,20250205  09:25:00,23768.25,23778.1,23758.3,23764.1,0
153,20250205  09:30:00,23764.0,23777.85,23755.8,23763.75,0
154,20250205  09:35:00,23763.55,23788.7,23763.15,23788.7,0
155,20250205  09:40:00,23788.25,23799.95,23787.65,23797.55,0
156,20250205  09:45:00,23797.35,23798.25,23773.05,23774.55,0
157,20250205  09:50:00,23772.9,23782.1,23759.5,23759.5,0
158,20250205  09:55:00,23760.05,23764.2,23741.0,23754.15,0
159,20250205  10:00:00,23754.75,23770.45,23732.15,23734.55,0
160,20250205  10:05:00,23734.4,23749.85,23726.55,23749.05,0
161,20250205  10:10:00,23746.95,23760.7,23737.4,23746.4,0
162,20250205  10:15:00,23745.75,23756.6,23732.8,23738.55,0
163,20250205  10:20:00,23737.95,23746.7,23728.8,23743.85,0
164,20250205  10:25:00,23746.1,23774.95,23745.9,23774.35,0
165,20250205  10:30:00,23774.0,23776.45,23761.4,23767.1,0
166,20250205  10:35:00,23767.2,23769.85,23759.15,23767.1,0
167,20250205  10:40:00,23767.15,23775.95,23759.5,23769.05,0
168,20250205  10:45:00,23768.65,23777.5,23766.55,23773.6,0
169,20250205  10:50:00,23773.95,23786.35,23769.8,23773.25,0
170,20250205  10:55:00,23773.5,23777.85,23752.15,23756.85,0
171,20250205  11:00:00,23755.75,23770.35,23755.75,23763.15,0
172,20250205  11:05:00,23764.1,23764.1,23728.4,23731.05,0
173,20250205  11:10:00,23732.8,23739.25,23728.5,23733.1,0
174,20250205  11:15:00,23732.4,23737.25,23714.55,23715.5,0
175,20250205  11:20:00,23715.1,23749.6,23713.65,23748.9,0
176,20250205  11:25:00,23748.7,23754.85,23745.4,23751.25,0
177,20250205  11:30:00,23751.1,23752.45,23742.9,23750.05,0
178,20250205  11:35:00,23749.65,23755.6,23749.65,23754.5,0
179,20250205  11:40:00,23753.55,23754.35,23736.3,23744.05,0
180,20250205  11:45:00,23743.95,23759.0,23743.55,23750.35,0
181,20250205  11:50:00,23749.65,23751.25,23738.3,23743.25,0
182,20250205  11:55:00,23744.7,23748.7,23738.55,23741.25,0
183,20250205  12:00:00,23742.1,23745.25,23738.65,23743.15,0
184,20250205  12:05:00,23744.3,23746.75,23735.05,23736.7,0
185,20250205  12:10:00,23737.45,23740.6,23724.4,23732.55,0
186,20250205  12:15:00,23733.2,23749.2,23728.8,23748.8,0
187,20250205  12:20:00,23749.2,23753.85,23735.65,23736.95,0
188,20250205  12:25:00,23738.05,23742.7,23731.3,23738.45,0
189,20250205  12:30:00,23739.45,23741.2,23727.4,23740.45,0
190,20250205  12:35:00,23741.25,23743.25,23734.05,23736.85,0
191,20250205  12:40:00,23737.35,23742.1,23729.3,23732.45,0
192,20250205  12:45:00,23733.5,23733.95,23719.65,23721.35,0
193,20250205  12:50:00,23721.8,23724.7,23715.9,23721.9,0
194,20250205  12:55:00,23722.35,23727.85,23715.0,23722.05,0
195,20250205  13:00:00,23723.2,23734.35,23712.55,23729.15,0
196,20250205  13:05:00,23729.8,23746.0,23719.55,23744.6,0
197,20250205  13:10:00,23745.15,23756.35,23743.3,23755.9,0
198,20250205  13:15:00,23756.55,23760.45,23751.3,23758.4,0
199,20250205  13:20:00,23759.25,23760.7,23745.5,23746.5,0
200,20250205  13:25:00,23747.1,23758.7,23745.3,23749.3,0
201,20250205  13:30:00,23750.65,23757.85,23748.55,23755.1,0
202,20250205  13:35:00,23756.05,23760.2,23744.9,23747.75,0
203,20250205  13:40:00,23748.75,23748.75,23732.65,23735.4,0
204,20250205  13:45:00,23736.3,23739.95,23732.05,23739.1,0
205,20250205  13:50:00,23740.65,23757.7,23736.55,23757.7,0
206,20250205  13:55:00,23758.35,23774.5,23757.05,23770.7,0
207,20250205  14:00:00,23770.5,23771.1,23760.05,23762.55,0
208,20250205  14:05:00,23762.7,23763.35,23753.05,23753.4,0
209,20250205  14:10:00,23753.75,23754.35,23740.8,23743.1,0
210,20250205  14:15:00,23743.55,23747.7,23736.05,23740.75,0
211,20250205  14:20:00,23739.85,23745.85,23731.9,23734.85,0
212,20250205  14:25:00,23735.95,23745.35,23734.9,23737.25,0
213,20250205  14:30:00,23737.45,23750.25,23736.9,23745.9,0
214,20250205  14:35:00,23745.05,23752.95,23741.05,23741.8,0
215,20250205  14:40:00,23742.1,23742.6,23732.65,23735.15,0
216,20250205  14:45:00,23734.75,23735.45,23725.3,23728.0,0
217,20250205  14:50:00,23727.85,23731.75,23720.5,23731.7,0
218,20250205  14:55:00,23732.1,23734.45,23727.05,23730.25,0
219,20250205  15:00:00,23730.65,23731.25,23694.5,23698.9,0
220,20250205  15:05:00,23698.85,23700.7,23680.65,23699.3,0
221,20250205  15:10:00,23699.75,23702.1,23693.4,23695.85,0
222,20250205  15:15:00,23695.2,23700.95,23691.05,23698.8,0
223,20250205  15:20:00,23699.05,23700.45,23693.25,23697.6,0
224,20250205  15:25:00,23698.25,23698.85,23685.05,23686.75,0
225,20250206  09:15:00,23766.75,23771.3,23715.55,23727.4,0
226,20250206  09:20:00,23723.7,23728.2,23690.5,23701.25,0
227,20250206  09:25:00,23702.75,23702.75,23687.3,23696.55,0
228,20250206  09:30:00,23699.05,23700.7,23652.45,23656.85,0
229,20250206  09:35:00,23656.25,23669.65,23651.9,23654.35,0
230,20250206  09:40:00,23653.9,23673.75,23642.35,23660.2,0
231,20250206  09:45:00,23661.2,23676.85,23655.95,23661.5,0
232,20250206  09:50:00,23659.0,23662.1,23635.75,23651.3,0
233,20250206  09:55:00,23649.6,23654.05,23625.0,23640.6,0
234,20250206  10:00:00,23638.25,23653.9,23627.6,23651.15,0
235,20250206  10:05:00,23650.75,23661.9,23628.6,23631.75,0
236,20250206  10:10:00,23632.55,23644.2,23619.85,23627.8,0
237,20250206  10:15:00,23627.3,23638.95,23623.9,23634.4,0
238,20250206  10:20:00,23635.45,23647.75,23631.2,23647.75,0
239,20250206  10:25:00,23647.9,23651.2,23632.05,23632.9,0
240,20250206  10:30:00,23633.1,23647.9,23626.55,23633.8,0
241,20250206  10:35:00,23634.1,23650.65,23631.4,23649.45,0
242,20250206  10:40:00,23649.6,23656.9,23641.75,23646.0,0
243,20250206  10:45:00,23647.35,23648.2,23630.6,23632.05,0
244,20250206  10:50:00,23632.0,23647.3,23629.95,23636.05,0
245,20250206  10:55:00,23636.15,23645.35,23633.75,23641.75,0
246,20250206  11:00:00,23642.0,23648.75,23625.65,23630.9,0
247,20250206  11:05:00,23631.05,23633.2,23607.8,23617.5,0
248,20250206  11:10:00,23617.65,23620.9,23605.0,23616.35,0
249,20250206  11:15:00,23616.95,23616.95,23597.15,23600.05,0
250,20250206  11:20:00,23599.0,23608.8,23597.9,23605.95,0
251,20250206  11:25:00,23606.2,23612.6,23600.55,23605.9,0
252,20250206  11:30:00,23605.8,23610.65,23594.6,23607.95,0
253,20250206  11:35:00,23607.9,23616.3,23604.55,23609.4,0
254,20250206  11:40:00,23609.45,23613.95,23604.05,23612.55,0
255,20250206  11:45:00,23611.35,23626.5,23609.8,23615.65,0
256,20250206  11:50:00,23616.0,23620.05,23603.1,23607.6,0
257,20250206  11:55:00,23606.65,23611.15,23603.65,23608.4,0
258,20250206  12:00:00,23608.85,23617.9,23608.15,23610.15,0
259,20250206  12:05:00,23610.05,23620.0,23609.65,23614.25,0
260,20250206  12:10:00,23613.85,23623.3,23611.7,23619.45,0
261,20250206  12:15:00,23620.3,23625.6,23608.75,23613.4,0
262,20250206  12:20:00,23614.85,23627.05,23610.4,23625.1,0
263,20250206  12:25:00,23625.7,23629.25,23611.55,23613.85,0
264,20250206  12:30:00,23613.55,23615.6,23600.45,23605.05,0
265,20250206  12:35:00,23604.5,23610.55,23595.85,23609.45,0
266,20250206  12:40:00,23611.4,23614.7,23602.55,23607.0,0
267,20250206  12:45:00,23606.7,23610.2,23596.95,23600.05,0
268,20250206  12:50:00,23600.35,23603.35,23585.45,23588.3,0
269,20250206  12:55:00,23589.45,23597.85,23576.0,23581.7,0
270,20250206  13:00:00,23582.35,23587.7,23579.05,23581.45,0
271,20250206  13:05:00,23581.6,23592.25,23579.55,23584.15,0
272,20250206  13:10:00,23583.45,23589.7,23580.25,23586.2,0
273,20250206  13:15:00,23586.3,23591.25,23580.45,23587.3,0
274,20250206  13:20:00,23588.75,23597.4,23582.9,23596.25,0
275,20250206  13:25:00,23596.5,23603.75,23590.5,23594.7,0
276,20250206  13:30:00,23595.0,23598.4,23587.1,23596.3,0
277,20250206  13:35:00,23596.45,23600.15,23583.6,23589.9,0
278,20250206  13:40:00,23590.4,23594.05,23581.4,23588.75,0
279,20250206  13:45:00,23588.3,23589.75,23571.35,23573.0,0
280,20250206  13:50:00,23573.8,23575.55,23562.55,23568.2,0
281,20250206  13:55:00,23569.15,23591.65,23564.15,23580.1,0
282,20250206  14:00:00,23580.4,23596.9,23578.4,23589.65,0
283,20250206  14:05:00,23590.3,23593.15,23577.25,23580.55,0
284,20250206  14:10:00,23581.65,23584.25,23570.0,23573.0,0
285,20250206  14:15:00,23573.3,23580.5,23567.4,23570.55,0
286,20250206  14:20:00,23570.5,23582.6,23567.1,23570.9,0
287,20250206  14:25:00,23570.85,23579.35,23568.3,23574.0,0
288,20250206  14:30:00,23574.15,23576.0,23556.4,23566.05,0
289,20250206  14:35:00,23566.8,23581.0,23563.55,23574.15,0
290,20250206  14:40:00,23574.45,23583.55,23572.95,23575.75,0
291,20250206  14:45:00,23575.25,23578.65,23569.7,23574.4,0
292,20250206  14:50:00,23573.75,23576.9,23567.2,23572.3,0
293,20250206  14:55:00,23572.2,23582.65,23567.65,23580.95,0
294,20250206  15:00:00,23581.7,23604.15,23578.35,23603.75,0
295,20250206  15:05:00,23604.95,23610.6,23602.65,23607.45,0
296,20250206  15:10:00,23607.7,23608.6,23587.0,23595.9,0
297,20250206  15:15:00,23596.1,23614.65,23592.4,23614.65,0
298,20250206  15:20:00,23614.85,23632.25,23611.35,23616.85,0
299,20250206  15:25:00,23616.9,23633.7,23612.2,23628.05,0
300,20250207  09:15:00,23654.2,23667.5,23582.0,23583.9,0
301,20250207  09:20:00,23583.1,23593.6,23567.65,23578.55,0
302,20250207  09:25:00,23580.65,23597.7,23574.9,23594.45,0
303,20250207  09:30:00,23593.15,23603.95,23588.3,23593.4,0
304,20250207  09:35:00,23593.65,23610.1,23591.3,23608.2,0
305,20250207  09:40:00,23608.3,23616.2,23598.8,23606.4,0
306,20250207  09:45:00,23606.5,23610.95,23580.55,23587.95,0
307,20250207  09:50:00,23587.55,23607.7,23585.0,23603.85,0
308,20250207  09:55:00,23603.7,23609.35,23593.8,23605.35,0
309,20250207  10:00:00,23606.55,23610.1,23575.65,23576.9,0
310,20250207  10:05:00,23577.2,23664.1,23573.75,23653.45,0
311,20250207  10:10:00,23652.45,23658.6,23577.15,23612.0,0
312,20250207  10:15:00,23611.8,23621.25,23524.05,23549.5,0
313,20250207  10:20:00,23548.55,23569.2,23521.55,23521.75,0
314,20250207  10:25:00,23520.1,23537.1,23493.9,23536.6,0
315,20250207  10:30:00,23536.2,23547.2,23524.0,23526.6,0
316,20250207  10:35:00,23526.15,23565.35,23523.05,23565.35,0
317,20250207  10:40:00,23564.75,23581.85,23555.15,23573.9,0
318,20250207  10:45:00,23573.5,23574.7,23555.15,23558.9,0
319,20250207  10:50:00,23558.8,23579.45,23555.3,23578.95,0
320,20250207  10:55:00,23579.6,23613.2,23579.15,23613.2,0
321,20250207  11:00:00,23611.9,23624.2,23608.3,23620.1,0
322,20250207  11:05:00,23620.0,23627.0,23612.9,23627.0,0
323,20250207  11:10:00,23625.7,23629.25,23612.9,23615.95,0
324,20250207  11:15:00,23616.25,23647.85,23613.0,23646.65,0
325,20250207  11:20:00,23647.1,23669.1,23644.15,23668.2,0
326,20250207  11:25:00,23667.8,23687.75,23666.15,23681.25,0
327,20250207  11:30:00,23681.95,23694.2,23668.65,23674.0,0
328,20250207  11:35:00,23672.45,23674.85,23652.5,23653.0,0
329,20250207  11:40:00,23652.6,23686.95,23651.25,23683.6,0
330,20250207  11:45:00,23683.4,23690.95,23666.55,23666.95,0
331,20250207  11:50:00,23666.25,23674.2,23652.15,23652.2,0
332,20250207  11:55:00,23651.8,23652.35,23644.05,23646.6,0
333,20250207  12:00:00,23647.0,23653.45,23625.0,23626.9,0
334,20250207  12:05:00,23627.05,23631.5,23607.9,23611.05,0
335,20250207  12:10:00,23609.9,23615.5,23572.8,23573.9,0
336,20250207  12:15:00,23572.35,23585.1,23569.15,23580.85,0
337,20250207  12:20:00,23581.65,23584.5,23569.9,23574.85,0
338,20250207  12:25:00,23575.45,23599.5,23567.4,23593.55,0
339,20250207  12:30:00,23593.2,23610.6,23592.15,23600.4,0
340,20250207  12:35:00,23599.55,23609.1,23576.55,23577.35,0
341,20250207  12:40:00,23576.8,23586.45,23564.65,23583.2,0
342,20250207  12:45:00,23582.4,23588.6,23570.75,23577.4,0
343,20250207  12:50:00,23576.15,23578.7,23550.65,23550.85,0
344,20250207  12:55:00,23550.6,23565.7,23550.25,23557.35,0
345,20250207  13:00:00,23555.7,23579.95,23552.3,23573.8,0
346,20250207  13:05:00,23573.75,23576.5,23556.9,23559.7,0
347,20250207  13:10:00,23559.8,23564.45,23537.65,23547.7,0
348,20250207  13:15:00,23547.85,23558.6,23544.9,23555.2,0
349,20250207  13:20:00,23554.8,23568.35,23547.55,23554.4,0
350,20250207  13:25:00,23554.15,23568.85,23546.05,23567.7,0
351,20250207  13:30:00,23567.4,23582.7,23567.4,23580.15,0
352,20250207  13:35:00,23580.0,23591.5,23576.5,23576.9,0
353,20250207  13:40:00,23576.75,23584.35,23567.8,23572.35,0
354,20250207  13:45:00,23570.7,23576.75,23554.65,23554.95,0
355,20250207  13:50:00,23555.1,23559.7,23488.55,23499.8,0
356,20250207  13:55:00,23500.45,23516.1,23496.65,23511.25,0
357,20250207  14:00:00,23510.75,23530.1,23505.8,23524.3,0
358,20250207  14:05:00,23523.95,23529.45,23474.65,23475.0,0
359,20250207  14:10:00,23476.15,23481.1,23453.65,23461.05,0
360,20250207  14:15:00,23460.95,23463.1,23444.25,23449.25,0
361,20250207  14:20:00,23449.8,23467.35,23448.8,23462.2,0
362,20250207  14:25:00,23461.0,23469.1,23450.75,23466.95,0
363,20250207  14:30:00,23467.0,23474.7,23450.9,23470.4,0
364,20250207  14:35:00,23470.75,23491.45,23469.0,23486.6,0
365,20250207  14:40:00,23485.2,23489.6,23456.3,23458.05,0
366,20250207  14:45:00,23458.5,23474.85,23450.25,23467.9,0
367,20250207  14:50:00,23466.8,23495.2,23463.15,23483.85,0
368,20250207  14:55:00,23484.2,23492.75,23477.65,23490.3,0
369,20250207  15:00:00,23490.8,23529.6,23490.3,23525.65,0
370,20250207  15:05:00,23526.2,23555.95,23518.55,23555.7,0
371,20250207  15:10:00,23557.25,23574.75,23556.5,23573.7,0
372,20250207  15:15:00,23574.0,23591.25,23562.15,23575.6,0
373,20250207  15:20:00,23576.9,23577.85,23565.15,23568.95,0
374,20250207  15:25:00,23569.45,23578.6,23557.3,23563.15,0
375,20250210  09:15:00,23547.6,23552.65,23455.15,23468.7,0
376,20250210  09:20:00,23467.65,23507.2,23457.45,23497.4,0
377,20250210  09:25:00,23496.9,23499.05,23467.55,23473.6,0
378,20250210  09:30:00,23473.65,23477.05,23420.3,23443.2,0
379,20250210  09:35:00,23442.25,23446.3,23427.1,23427.7,0
380,20250210  09:40:00,23428.3,23433.25,23403.85,23408.25,0
381,20250210  09:45:00,23408.4,23429.1,23404.9,23429.1,0
382,20250210  09:50:00,23428.7,23454.35,23421.9,23450.0,0
383,20250210  09:55:00,23449.35,23459.55,23443.35,23445.9,0
384,20250210  10:00:00,23446.1,23461.4,23444.65,23444.65,0
385,20250210  10:05:00,23445.7,23445.85,23389.0,23389.0,0
386,20250210  10:10:00,23388.3,23391.0,23366.45,23373.1,0
387,20250210  10:15:00,23372.35,23375.05,23357.9,23373.25,0
388,20250210  10:20:00,23373.4,23390.65,23371.7,23380.65,0
389,20250210  10:25:00,23380.8,23390.75,23374.3,23385.55,0
390,20250210  10:30:00,23385.2,23388.3,23369.25,23371.65,0
391,20250210  10:35:00,23370.95,23402.4,23363.9,23399.35,0
392,20250210  10:40:00,23398.95,23406.15,23383.85,23397.2,0
393,20250210  10:45:00,23396.55,23397.5,23365.4,23377.7,0
394,20250210  10:50:00,23378.3,23397.3,23376.9,23392.85,0
395,20250210  10:55:00,23393.05,23400.4,23386.35,23395.3,0
396,20250210  11:00:00,23394.95,23399.0,23380.45,23396.35,0
397,20250210  11:05:00,23396.4,23400.55,23390.25,23400.2,0
398,20250210  11:10:00,23399.65,23402.3,23385.7,23401.3,0
399,20250210  11:15:00,23400.8,23403.3,23385.15,23391.05,0
400,20250210  11:20:00,23391.25,23396.4,23376.85,23385.8,0
401,20250210  11:25:00,23385.6,23399.55,23371.35,23392.15,0
402,20250210  11:30:00,23391.7,23399.85,23379.85,23399.85,0
403,20250210  11:35:00,23400.45,23401.65,23389.2,23389.25,0
404,20250210  11:40:00,23389.15,23401.25,23380.0,23388.6,0
405,20250210  11:45:00,23387.95,23400.35,23381.25,23382.45,0
406,20250210  11:50:00,23381.6,23390.2,23371.9,23386.7,0
407,20250210  11:55:00,23386.65,23388.65,23363.9,23364.4,0
408,20250210  12:00:00,23362.95,23370.0,23338.55,23359.1,0
409,20250210  12:05:00,23358.95,23365.55,23347.05,23349.5,0
