Unnamed: 0,Date,Open,High,Low,Close,Volume
27,2024-02-06 09:45:00,1791.15,1791.15,1786.25,1786.8,6400
28,2024-02-06 10:00:00,1788.55,1788.55,1782.15,1783.85,4800
29,2024-02-06 10:15:00,1782.4,1788.0,1782.3,1782.6,8000
30,2024-02-06 10:30:00,1781.8,1786.3,1778.6,1785.4,7200
31,2024-02-06 10:45:00,1788.3,1791.3,1786.6,1791.3,7200
32,2024-02-06 11:00:00,1791.25,1794.25,1789.5,1793.5,4400
33,2024-02-06 11:15:00,1793.25,1794.25,1790.45,1792.85,3200
34,2024-02-06 11:30:00,1791.2,1793.75,1791.2,1792.8,2000
35,2024-02-06 11:45:00,1792.8,1800.15,1792.3,1796.25,6800
36,2024-02-06 12:00:00,1796.25,1797.75,1792.8,1797.75,6000
37,2024-02-06 12:15:00,1797.25,1797.25,1792.5,1793.85,6400
38,2024-02-06 12:30:00,1794.25,1802.25,1792.3,1801.45,16800
39,2024-02-06 12:45:00,1801.25,1801.25,1796.3,1797.2,6000
40,2024-02-06 13:00:00,1795.7,1798.25,1795.7,1798.25,4800
41,2024-02-06 13:15:00,1800.9,1801.35,1799.45,1801.35,5200
42,2024-02-06 13:30:00,1801.35,1803.2,1799.0,1802.25,9600
43,2024-02-06 13:45:00,1801.75,1802.45,1794.25,1795.5,8800
44,2024-02-06 14:00:00,1797.0,1799.9,1794.4,1799.9,5600
45,2024-02-06 14:15:00,1798.35,1800.25,1798.0,1799.35,2800
46,2024-02-06 14:30:00,1799.25,1799.45,1796.3,1798.25,4000
47,2024-02-06 14:45:00,1796.5,1797.45,1794.45,1796.25,9600
48,2024-02-06 15:00:00,1796.05,1800.05,1796.05,1798.9,10000
49,2024-02-06 15:15:00,1797.75,1799.45,1797.0,1799.45,13200
50,2024-02-07 09:15:00,1819.5,1825.05,1806.35,1806.35,20800
51,2024-02-07 09:30:00,1807.05,1807.05,1793.1,1799.65,37600
52,2024-02-07 09:45:00,1799.65,1801.95,1795.9,1797.05,6000
53,2024-02-07 10:00:00,1797.9,1799.85,1793.0,1799.85,6400
54,2024-02-07 10:15:00,1800.7,1800.7,1789.7,1793.6,6000
55,2024-02-07 10:30:00,1793.35,1799.3,1792.4,1794.25,8800
56,2024-02-07 10:45:00,1794.25,1797.25,1791.6,1793.45,16400
57,2024-02-07 11:00:00,1793.45,1798.3,1782.65,1784.85,38000
58,2024-02-07 11:15:00,1786.3,1786.55,1781.7,1782.3,10800
59,2024-02-07 11:30:00,1784.85,1784.85,1777.25,1780.85,11200
60,2024-02-07 11:45:00,1780.7,1785.45,1780.7,1783.0,10000
61,2024-02-07 12:00:00,1782.6,1784.05,1779.75,1781.0,4400
62,2024-02-07 12:15:00,1782.2,1784.25,1779.5,1784.25,6800
63,2024-02-07 12:30:00,1784.3,1788.2,1783.45,1786.55,5600
64,2024-02-07 12:45:00,1786.85,1789.2,1785.15,1785.15,1600
65,2024-02-07 13:00:00,1786.8,1789.7,1786.8,1789.7,2800
66,2024-02-07 13:15:00,1790.25,1799.1,1789.3,1790.85,4400
67,2024-02-07 13:30:00,1789.8,1795.95,1789.8,1793.25,10400
68,2024-02-07 13:45:00,1793.25,1797.4,1791.8,1795.35,9600
69,2024-02-07 14:00:00,1795.25,1797.55,1793.0,1797.55,2800
70,2024-02-07 14:15:00,1798.6,1798.6,1794.25,1794.25,13200
71,2024-02-07 14:30:00,1793.25,1794.95,1792.3,1794.25,4000
72,2024-02-07 14:45:00,1794.25,1796.1,1791.95,1794.25,8000
73,2024-02-07 15:00:00,1793.9,1795.2,1789.1,1790.25,20400
74,2024-02-07 15:15:00,1789.75,1794.25,1785.95,1794.25,21600
75,2024-02-08 09:15:00,1792.25,1797.65,1788.3,1792.15,16400
76,2024-02-08 09:30:00,1794.25,1795.45,1786.0,1786.9,11600
77,2024-02-08 09:45:00,1787.6,1787.6,1777.45,1781.45,11600
78,2024-02-08 10:00:00,1781.95,1785.0,1779.1,1780.55,7600
79,2024-02-08 10:15:00,1779.3,1793.2,1777.8,1788.2,21600
80,2024-02-08 10:30:00,1786.55,1790.2,1785.65,1785.65,8800
81,2024-02-08 10:45:00,1785.3,1788.4,1784.05,1784.4,4800
82,2024-02-08 11:00:00,1783.3,1784.7,1776.3,1776.3,12000
83,2024-02-08 11:15:00,1778.3,1779.25,1776.3,1776.4,6800
84,2024-02-08 11:30:00,1776.3,1779.0,1770.15,1775.3,20800
85,2024-02-08 11:45:00,1774.35,1776.7,1769.1,1776.3,22800
86,2024-02-08 12:00:00,1776.3,1780.15,1772.6,1773.2,7600
87,2024-02-08 12:15:00,1774.65,1783.0,1774.65,1781.55,9600
88,2024-02-08 12:30:00,1776.7,1779.3,1774.05,1774.45,9200
89,2024-02-08 12:45:00,1775.35,1778.2,1774.35,1775.4,3200
90,2024-02-08 13:00:00,1777.25,1779.1,1773.6,1777.35,3600
91,2024-02-08 13:15:00,1776.8,1776.8,1774.6,1774.95,5600
92,2024-02-08 13:30:00,1773.45,1773.45,1769.4,1769.4,4800
93,2024-02-08 13:45:00,1770.85,1771.55,1764.85,1767.5,11200
94,2024-02-08 14:00:00,1764.35,1769.45,1762.05,1765.85,29600
95,2024-02-08 14:15:00,1768.45,1775.85,1767.35,1769.05,16800
96,2024-02-08 14:30:00,1771.1,1777.3,1765.85,1777.3,9200
97,2024-02-08 14:45:00,1778.75,1779.25,1771.05,1771.05,8000
98,2024-02-08 15:00:00,1769.35,1770.5,1752.3,1760.1,30800
99,2024-02-08 15:15:00,1758.4,1763.1,1739.55,1744.7,75200
100,2024-02-09 09:15:00,1774.35,1819.2,1754.8,1764.35,165200
101,2024-02-09 09:30:00,1764.35,1788.55,1764.35,1774.35,72400
102,2024-02-09 09:45:00,1775.2,1781.9,1766.55,1775.3,48400
103,2024-02-09 10:00:00,1774.35,1806.1,1771.85,1798.7,69600
104,2024-02-09 10:15:00,1798.55,1809.2,1778.8,1778.8,44000
105,2024-02-09 10:30:00,1776.55,1780.1,1762.85,1765.35,41200
106,2024-02-09 10:45:00,1764.85,1773.35,1761.35,1764.15,32800
107,2024-02-09 11:00:00,1761.4,1761.4,1747.5,1751.75,36000
108,2024-02-09 11:15:00,1753.25,1767.7,1751.4,1767.7,16000
109,2024-02-09 11:30:00,1766.2,1782.95,1766.2,1782.3,20800
110,2024-02-09 11:45:00,1785.3,1790.05,1776.05,1777.7,14400
111,2024-02-09 12:00:00,1778.7,1782.3,1774.35,1780.75,7600
112,2024-02-09 12:15:00,1779.3,1782.85,1771.45,1771.45,10400
113,2024-02-09 12:30:00,1773.15,1776.95,1770.45,1774.55,6400
114,2024-02-09 12:45:00,1773.85,1776.55,1772.75,1774.9,7600
115,2024-02-09 13:00:00,1774.4,1777.75,1771.35,1776.45,9600
116,2024-02-09 13:15:00,1774.7,1777.2,1772.25,1772.7,12800
117,2024-02-09 13:30:00,1771.45,1775.3,1765.4,1768.9,31200
118,2024-02-09 13:45:00,1769.85,1769.85,1765.35,1768.9,18000
119,2024-02-09 14:00:00,1768.05,1775.55,1768.05,1774.35,16800
120,2024-02-09 14:15:00,1775.5,1781.6,1775.25,1780.2,20000
121,2024-02-09 14:30:00,1780.15,1783.9,1778.3,1779.6,19200
122,2024-02-09 14:45:00,1781.15,1785.3,1780.3,1780.3,14800
123,2024-02-09 15:00:00,1782.8,1790.55,1767.55,1772.8,60400
124,2024-02-09 15:15:00,1772.05,1773.35,1759.9,1762.35,57200
125,2024-02-12 09:15:00,1714.3,1760.3,1714.3,1757.7,60000
126,2024-02-12 09:30:00,1758.25,1772.05,1758.25,1765.0,44000
127,2024-02-12 09:45:00,1765.8,1767.75,1744.6,1759.35,22800
128,2024-02-12 10:00:00,1756.5,1758.8,1745.85,1756.3,22000
129,2024-02-12 10:15:00,1755.15,1755.15,1740.45,1744.4,19200
130,2024-02-12 10:30:00,1745.2,1760.85,1743.1,1752.7,15200
131,2024-02-12 10:45:00,1752.85,1754.75,1744.4,1748.4,16000
132,2024-02-12 11:00:00,1746.6,1754.85,1745.7,1754.85,10400
133,2024-02-12 11:15:00,1757.2,1765.05,1757.2,1765.05,9200
134,2024-02-12 11:30:00,1765.15,1765.55,1758.75,1759.35,6400
135,2024-02-12 11:45:00,1757.8,1761.35,1756.4,1757.35,4800
136,2024-02-12 12:00:00,1757.4,1759.4,1755.2,1759.4,5200
137,2024-02-12 12:15:00,1761.35,1762.05,1761.15,1761.45,3600
138,2024-02-12 12:30:00,1760.35,1760.35,1755.8,1757.65,4800
139,2024-02-12 12:45:00,1757.0,1758.0,1755.9,1757.05,2800
140,2024-02-12 13:00:00,1755.25,1755.8,1741.45,1744.05,17200
141,2024-02-12 13:15:00,1745.3,1747.1,1744.05,1746.9,5200
142,2024-02-12 13:30:00,1745.5,1747.25,1742.9,1743.7,9200
143,2024-02-12 13:45:00,1742.0,1742.0,1729.9,1732.55,25600
144,2024-02-12 14:00:00,1732.1,1736.1,1730.15,1733.25,18800
145,2024-02-12 14:15:00,1733.25,1733.25,1724.55,1725.9,10800
146,2024-02-12 14:30:00,1727.6,1732.15,1726.8,1731.25,7600
147,2024-02-12 14:45:00,1731.35,1733.85,1725.7,1725.7,11600
148,2024-02-12 15:00:00,1725.7,1727.6,1719.75,1722.6,12800
149,2024-02-12 15:15:00,1722.0,1726.8,1719.2,1724.75,20800
150,2024-02-13 09:15:00,1720.1,1730.6,1719.55,1720.5,9600
151,2024-02-13 09:30:00,1720.5,1723.7,1715.95,1718.95,22800
152,2024-02-13 09:45:00,1714.5,1718.0,1709.65,1718.0,15600
153,2024-02-13 10:00:00,1719.8,1724.1,1717.85,1724.1,12400
154,2024-02-13 10:15:00,1722.65,1730.3,1719.85,1730.25,10000
155,2024-02-13 10:30:00,1731.1,1734.3,1725.65,1733.0,10000
156,2024-02-13 10:45:00,1732.65,1736.85,1731.85,1734.4,12000
157,2024-02-13 11:00:00,1734.3,1741.4,1734.3,1737.45,10800
158,2024-02-13 11:15:00,1735.65,1738.0,1730.45,1732.75,7600
159,2024-02-13 11:30:00,1729.45,1731.95,1726.8,1729.75,10800
160,2024-02-13 11:45:00,1730.15,1732.45,1728.35,1731.2,3600
161,2024-02-13 12:00:00,1730.35,1731.6,1730.15,1730.15,3600
162,2024-02-13 12:15:00,1726.5,1729.55,1725.05,1728.45,4800
163,2024-02-13 12:30:00,1728.7,1729.45,1726.7,1728.7,3200
164,2024-02-13 12:45:00,1729.2,1736.7,1729.2,1736.7,2800
165,2024-02-13 13:00:00,1734.55,1736.1,1733.15,1733.95,12400
166,2024-02-13 13:15:00,1734.7,1736.7,1733.65,1735.85,8400
167,2024-02-13 13:30:00,1736.1,1744.4,1736.1,1741.5,13200
168,2024-02-13 13:45:00,1742.1,1742.7,1739.45,1742.65,5200
169,2024-02-13 14:00:00,1742.0,1746.3,1742.0,1744.35,13600
170,2024-02-13 14:15:00,1743.4,1745.45,1741.85,1741.85,10800
171,2024-02-13 14:30:00,1742.8,1744.0,1740.9,1741.5,12000
172,2024-02-13 14:45:00,1741.6,1745.35,1740.75,1744.9,14400
173,2024-02-13 15:00:00,1745.15,1749.1,1740.2,1740.8,28000
174,2024-02-13 15:15:00,1741.45,1741.45,1734.45,1735.05,27600
175,2024-02-14 09:15:00,1730.45,1730.6,1722.0,1730.6,10800
176,2024-02-14 09:30:00,1730.2,1735.1,1730.2,1731.95,8400
177,2024-02-14 09:45:00,1731.45,1732.95,1728.4,1730.0,5200
178,2024-02-14 10:00:00,1729.9,1730.75,1725.5,1729.6,4800
179,2024-02-14 10:15:00,1730.6,1730.6,1728.25,1728.45,3200
180,2024-02-14 10:30:00,1729.65,1731.95,1729.65,1731.95,2400
181,2024-02-14 10:45:00,1734.45,1741.2,1734.45,1740.2,6400
182,2024-02-14 11:00:00,1739.55,1739.55,1726.2,1726.2,14800
183,2024-02-14 11:15:00,1725.95,1728.85,1721.55,1723.55,8400
184,2024-02-14 11:30:00,1724.05,1725.0,1722.45,1724.95,4400
185,2024-02-14 11:45:00,1722.3,1722.6,1720.35,1722.45,1600
186,2024-02-14 12:00:00,1722.05,1728.1,1722.05,1728.1,2800
187,2024-02-14 12:15:00,1729.45,1729.45,1726.75,1728.55,3200
188,2024-02-14 12:30:00,1727.45,1731.1,1727.45,1731.1,1600
189,2024-02-14 12:45:00,1728.95,1728.95,1726.3,1726.3,2400
190,2024-02-14 13:00:00,1726.1,1727.05,1725.0,1727.05,3600
191,2024-02-14 13:15:00,1726.1,1726.1,1722.5,1724.5,3200
192,2024-02-14 13:30:00,1722.5,1723.55,1718.2,1722.0,8000
193,2024-02-14 13:45:00,1721.8,1724.3,1718.7,1718.7,4000
194,2024-02-14 14:00:00,1722.25,1723.65,1722.05,1723.65,2400
195,2024-02-14 14:15:00,1727.45,1728.45,1724.3,1724.3,4800
196,2024-02-14 14:30:00,1726.15,1729.15,1726.15,1728.55,3200
197,2024-02-14 14:45:00,1730.45,1730.45,1728.5,1729.65,6400
198,2024-02-14 15:00:00,1731.1,1733.0,1729.45,1729.45,12400
199,2024-02-14 15:15:00,1731.25,1739.45,1731.25,1736.5,15200
200,2024-02-15 09:15:00,1741.1,1744.35,1733.05,1738.45,5600
201,2024-02-15 09:30:00,1738.2,1741.35,1730.85,1731.6,6400
202,2024-02-15 09:45:00,1733.6,1734.35,1728.0,1728.85,6400
203,2024-02-15 10:00:00,1729.0,1730.4,1727.5,1729.45,5200
204,2024-02-15 10:15:00,1728.7,1728.7,1727.55,1727.55,2400
205,2024-02-15 10:30:00,1728.15,1735.05,1727.75,1733.4,4800
206,2024-02-15 10:45:00,1736.15,1749.2,1736.15,1747.05,20800
207,2024-02-15 11:00:00,1748.4,1755.4,1748.4,1753.8,15600
208,2024-02-15 11:15:00,1753.0,1753.65,1748.25,1750.25,8000
209,2024-02-15 11:30:00,1750.4,1750.4,1748.9,1748.9,2000
210,2024-02-15 11:45:00,1749.7,1749.85,1747.7,1747.7,2800
211,2024-02-15 12:00:00,1748.35,1754.8,1748.1,1753.2,2000
212,2024-02-15 12:15:00,1752.95,1752.95,1747.4,1752.8,6400
213,2024-02-15 12:30:00,1753.4,1757.5,1753.4,1757.5,9200
214,2024-02-15 12:45:00,1756.4,1759.7,1755.45,1755.45,6000
215,2024-02-15 13:00:00,1756.25,1764.6,1756.25,1759.85,19200
216,2024-02-15 13:15:00,1760.8,1761.35,1759.35,1759.6,5200
217,2024-02-15 13:30:00,1762.35,1763.95,1761.5,1763.95,4400
218,2024-02-15 13:45:00,1764.5,1767.4,1764.45,1767.4,10400
219,2024-02-15 14:00:00,1766.6,1766.75,1760.15,1762.3,5600
220,2024-02-15 14:15:00,1763.35,1763.35,1762.95,1762.95,1200
221,2024-02-15 14:30:00,1762.0,1762.65,1760.8,1761.15,5600
222,2024-02-15 14:45:00,1761.9,1764.0,1760.0,1762.05,4800
223,2024-02-15 15:00:00,1762.85,1763.5,1759.65,1762.05,7600
224,2024-02-15 15:15:00,1762.15,1763.3,1758.9,1760.15,21200
225,2024-02-16 09:15:00,1763.45,1774.05,1763.45,1769.7,14400
226,2024-02-16 09:30:00,1769.35,1770.05,1761.35,1761.35,7200
227,2024-02-16 09:45:00,1762.3,1763.7,1757.05,1763.55,9600
228,2024-02-16 10:00:00,1762.85,1762.85,1754.4,1755.65,6800
229,2024-02-16 10:15:00,1755.3,1756.35,1752.4,1756.35,7600
230,2024-02-16 10:30:00,1754.25,1759.35,1754.25,1756.9,7200
231,2024-02-16 10:45:00,1758.85,1766.35,1758.85,1763.85,15600
232,2024-02-16 11:00:00,1761.9,1762.3,1760.4,1761.2,5600
233,2024-02-16 11:15:00,1761.15,1768.9,1757.15,1757.8,11200
234,2024-02-16 11:30:00,1756.35,1759.3,1749.4,1752.9,10400
235,2024-02-16 11:45:00,1754.45,1754.45,1749.55,1750.7,6800
236,2024-02-16 12:00:00,1750.95,1750.95,1745.55,1748.45,9200
237,2024-02-16 12:15:00,1748.35,1748.4,1745.45,1745.45,4000
238,2024-02-16 12:30:00,1744.4,1747.65,1740.4,1741.0,10800
239,2024-02-16 12:45:00,1740.65,1740.95,1736.5,1737.15,16800
240,2024-02-16 13:00:00,1737.5,1740.7,1736.85,1736.9,14800
241,2024-02-16 13:15:00,1735.95,1737.7,1731.75,1731.8,10800
242,2024-02-16 13:30:00,1731.75,1734.1,1731.65,1732.45,9600
243,2024-02-16 13:45:00,1732.95,1733.7,1729.6,1729.6,8800
244,2024-02-16 14:00:00,1729.95,1730.0,1724.0,1729.45,18000
245,2024-02-16 14:15:00,1730.5,1731.95,1729.3,1731.25,11200
246,2024-02-16 14:30:00,1731.15,1733.45,1729.5,1730.9,11200
247,2024-02-16 14:45:00,1730.7,1733.2,1730.55,1731.8,6800
248,2024-02-16 15:00:00,1730.85,1733.4,1730.85,1732.95,14400
249,2024-02-16 15:15:00,1732.55,1738.0,1731.7,1736.4,41200
250,2024-02-19 09:15:00,1744.25,1755.4,1742.6,1751.4,47600
251,2024-02-19 09:30:00,1752.85,1762.45,1752.4,1753.4,16800
252,2024-02-19 09:45:00,1754.4,1755.7,1746.4,1747.45,10000
253,2024-02-19 10:00:00,1748.1,1748.1,1742.9,1743.45,13600
254,2024-02-19 10:15:00,1743.4,1744.3,1742.45,1742.45,5600
255,2024-02-19 10:30:00,1741.45,1747.3,1737.8,1740.8,14800
256,2024-02-19 10:45:00,1740.8,1744.5,1737.8,1744.4,12800
257,2024-02-19 11:00:00,1744.9,1751.2,1744.35,1751.2,12000
258,2024-02-19 11:15:00,1753.4,1754.1,1748.4,1751.8,16800
259,2024-02-19 11:30:00,1751.9,1754.1,1749.85,1754.1,5200
260,2024-02-19 11:45:00,1753.7,1759.35,1753.7,1758.9,14000
261,2024-02-19 12:00:00,1757.4,1759.4,1754.35,1758.9,8800
262,2024-02-19 12:15:00,1757.65,1759.65,1756.4,1758.85,6000
263,2024-02-19 12:30:00,1758.4,1761.95,1758.4,1759.35,8000
264,2024-02-19 12:45:00,1759.35,1761.35,1758.4,1760.8,9200
265,2024-02-19 13:00:00,1759.15,1764.35,1759.15,1762.75,8400
266,2024-02-19 13:15:00,1764.35,1765.15,1762.85,1762.85,12400
267,2024-02-19 13:30:00,1763.35,1768.55,1762.9,1765.9,10800
268,2024-02-19 13:45:00,1763.05,1771.35,1763.05,1770.6,10800
269,2024-02-19 14:00:00,1767.6,1771.45,1766.9,1766.9,8800
270,2024-02-19 14:15:00,1768.05,1771.35,1765.6,1766.35,9200
271,2024-02-19 14:30:00,1767.1,1767.45,1764.45,1767.45,4400
272,2024-02-19 14:45:00,1765.75,1766.9,1765.75,1765.9,5200
273,2024-02-19 15:00:00,1765.75,1766.15,1762.65,1763.4,6400
274,2024-02-19 15:15:00,1764.5,1768.35,1764.4,1765.6,11600
275,2024-02-20 09:15:00,1756.3,1761.8,1754.8,1757.75,10800
276,2024-02-20 09:30:00,1755.25,1756.3,1751.8,1753.4,8400
277,2024-02-20 09:45:00,1752.6,1754.95,1745.95,1745.95,4800
278,2024-02-20 10:00:00,1745.4,1749.85,1742.7,1744.1,5600
279,2024-02-20 10:15:00,1746.9,1748.3,1745.4,1747.7,5200
280,2024-02-20 10:30:00,1746.4,1747.85,1743.85,1743.85,4000
281,2024-02-20 10:45:00,1745.55,1745.55,1742.85,1743.4,4800
282,2024-02-20 11:00:00,1742.7,1742.7,1731.75,1732.0,8800
283,2024-02-20 11:15:00,1732.3,1733.45,1727.2,1731.45,15600
284,2024-02-20 11:30:00,1732.15,1732.2,1729.1,1730.15,6000
285,2024-02-20 11:45:00,1731.4,1733.3,1729.45,1731.7,3200
286,2024-02-20 12:00:00,1731.6,1735.25,1731.45,1731.45,4800
287,2024-02-20 12:15:00,1731.5,1732.45,1730.8,1730.8,3200
288,2024-02-20 12:30:00,1730.65,1730.65,1727.7,1729.15,4800
289,2024-02-20 12:45:00,1733.2,1736.15,1730.45,1731.35,10000
290,2024-02-20 13:00:00,1730.15,1731.05,1726.95,1729.55,8800
291,2024-02-20 13:15:00,1730.1,1730.45,1728.0,1729.3,3600
292,2024-02-20 13:30:00,1727.4,1730.3,1727.4,1728.8,3600
293,2024-02-20 13:45:00,1729.85,1731.2,1724.75,1724.75,4800
294,2024-02-20 14:00:00,1724.5,1724.55,1715.95,1723.9,20800
295,2024-02-20 14:15:00,1724.5,1728.35,1724.5,1728.35,6000
296,2024-02-20 14:30:00,1727.5,1727.95,1726.5,1727.65,4000
297,2024-02-20 14:45:00,1727.0,1727.75,1723.8,1723.85,9200
298,2024-02-20 15:00:00,1723.6,1729.35,1723.6,1725.1,12400
299,2024-02-20 15:15:00,1725.1,1727.5,1725.0,1725.5,8800
300,2024-02-21 09:15:00,1719.55,1730.35,1719.55,1728.45,6800
301,2024-02-21 09:30:00,1726.05,1739.15,1726.05,1733.9,13600
302,2024-02-21 09:45:00,1730.95,1734.95,1730.95,1732.8,3200
303,2024-02-21 10:00:00,1733.5,1735.35,1731.5,1731.5,6800
304,2024-02-21 10:15:00,1731.65,1731.65,1725.7,1725.7,2800
305,2024-02-21 10:30:00,1726.5,1728.55,1724.6,1726.2,2800
306,2024-02-21 10:45:00,1726.55,1726.95,1725.35,1725.65,2400
307,2024-02-21 11:00:00,1727.1,1730.55,1725.9,1729.1,7200
308,2024-02-21 11:15:00,1732.0,1732.0,1729.45,1730.3,2000
309,2024-02-21 11:30:00,1731.4,1731.45,1729.75,1731.45,1600
310,2024-02-21 11:45:00,1730.85,1730.85,1730.45,1730.45,800
311,2024-02-21 12:00:00,1732.05,1732.7,1732.05,1732.7,800
312,2024-02-21 12:15:00,1733.15,1733.15,1731.55,1731.55,2400
313,2024-02-21 12:30:00,1730.9,1730.9,1727.3,1727.3,1200
314,2024-02-21 12:45:00,1727.35,1727.5,1727.0,1727.5,1600
315,2024-02-21 13:00:00,1727.5,1728.35,1726.9,1726.9,2000
316,2024-02-21 13:15:00,1726.55,1726.85,1725.45,1726.0,2800
317,2024-02-21 13:30:00,1723.55,1728.0,1723.45,1726.2,5600
318,2024-02-21 13:45:00,1725.7,1726.3,1723.7,1725.35,2800
319,2024-02-21 14:00:00,1723.5,1723.5,1712.95,1714.4,10400
320,2024-02-21 14:15:00,1714.7,1721.5,1712.1,1716.5,13600
321,2024-02-21 14:30:00,1716.75,1716.75,1711.6,1713.05,6800
322,2024-02-21 14:45:00,1711.65,1717.35,1710.3,1715.45,15200
323,2024-02-21 15:00:00,1715.5,1721.95,1714.0,1718.95,17200
324,2024-02-21 15:15:00,1719.25,1719.25,1711.35,1711.35,11600
325,2024-02-22 09:15:00,1709.5,1723.1,1707.75,1711.45,12000
326,2024-02-22 09:30:00,1710.55,1718.9,1705.05,1713.35,19600
327,2024-02-22 09:45:00,1713.35,1718.15,1709.6,1709.6,18000
328,2024-02-22 10:00:00,1710.55,1713.2,1707.45,1710.7,10400
329,2024-02-22 10:15:00,1712.9,1712.9,1709.6,1712.55,4000
330,2024-02-22 10:30:00,1710.05,1715.15,1710.05,1715.15,5200
331,2024-02-22 10:45:00,1717.8,1719.35,1713.05,1715.75,8800
332,2024-02-22 11:00:00,1715.75,1717.0,1713.5,1717.0,3600
333,2024-02-22 11:15:00,1718.6,1719.0,1715.5,1715.5,6000
334,2024-02-22 11:30:00,1715.5,1717.8,1714.45,1717.8,3600
335,2024-02-22 11:45:00,1719.15,1725.5,1718.5,1723.5,13600
336,2024-02-22 12:00:00,1723.0,1724.0,1720.5,1724.0,6000
337,2024-02-22 12:15:00,1723.75,1725.6,1721.25,1721.5,4400
338,2024-02-22 12:30:00,1722.5,1722.8,1721.0,1721.65,5200
339,2024-02-22 12:45:00,1721.05,1721.05,1716.4,1717.6,4000
340,2024-02-22 13:00:00,1716.4,1718.0,1715.0,1715.0,3600
341,2024-02-22 13:15:00,1722.5,1722.5,1722.5,1722.5,400
342,2024-02-22 13:30:00,1722.5,1723.15,1721.0,1723.0,2800
343,2024-02-22 13:45:00,1723.0,1727.05,1723.0,1727.05,8800
344,2024-02-22 14:00:00,1727.05,1727.05,1721.5,1723.5,6400
345,2024-02-22 14:15:00,1723.55,1726.3,1723.55,1725.5,3200
346,2024-02-22 14:30:00,1725.35,1726.8,1723.15,1723.55,5600
347,2024-02-22 14:45:00,1723.7,1724.5,1722.5,1722.5,5600
348,2024-02-22 15:00:00,1723.5,1727.7,1723.4,1726.5,11200
349,2024-02-22 15:15:00,1725.7,1727.8,1725.7,1726.75,10800
350,2024-02-23 09:15:00,1727.65,1730.3,1723.95,1723.95,2800
351,2024-02-23 09:30:00,1723.7,1730.45,1723.7,1729.8,2400
352,2024-02-23 09:45:00,1729.8,1729.8,1722.55,1722.55,2400
353,2024-02-23 10:00:00,1721.65,1721.95,1718.6,1718.6,2400
354,2024-02-23 10:15:00,1718.95,1718.95,1710.7,1711.55,5200
355,2024-02-23 10:30:00,1710.7,1711.55,1705.0,1706.9,10800
356,2024-02-23 10:45:00,1706.85,1711.35,1706.85,1711.35,5200
357,2024-02-23 11:00:00,1709.75,1710.3,1709.7,1709.7,3600
358,2024-02-23 11:15:00,1709.7,1710.6,1708.7,1708.7,3200
359,2024-02-23 11:30:00,1707.8,1708.3,1706.25,1708.3,3600
360,2024-02-23 11:45:00,1708.3,1709.75,1706.55,1706.8,3200
361,2024-02-23 12:00:00,1710.85,1718.45,1710.85,1718.0,4800
362,2024-02-23 12:15:00,1714.45,1717.0,1713.9,1717.0,2400
363,2024-02-23 12:30:00,1717.0,1721.8,1717.0,1721.8,3200
364,2024-02-23 12:45:00,1721.8,1722.55,1721.8,1722.55,1200
365,2024-02-23 13:00:00,1721.6,1721.6,1719.6,1720.1,2400
366,2024-02-23 13:15:00,1719.4,1719.4,1713.7,1714.85,1600
