,Date,Open,High,Low,Close,Volume
162,20250205  10:15:00,50429.0,50452.5,50371.0,50396.5,0
163,20250205  10:20:00,50396.0,50406.5,50341.0,50390.0,0
164,20250205  10:25:00,50395.5,50426.5,50385.5,50407.5,0
165,20250205  10:30:00,50407.5,50415.0,50369.0,50400.5,0
166,20250205  10:35:00,50402.5,50409.5,50381.5,50398.0,0
167,20250205  10:40:00,50398.0,50445.5,50370.5,50442.5,0
168,20250205  10:45:00,50437.0,50468.0,50437.0,50460.0,0
169,20250205  10:50:00,50461.0,50493.0,50442.5,50481.5,0
170,20250205  10:55:00,50482.0,50486.5,50401.0,50426.0,0
171,20250205  11:00:00,50421.5,50433.0,50378.5,50392.0,0
172,20250205  11:05:00,50388.0,50392.5,50344.5,50363.0,0
173,20250205  11:10:00,50368.0,50384.0,50359.5,50374.5,0
174,20250205  11:15:00,50369.5,50388.0,50333.0,50343.0,0
175,20250205  11:20:00,50336.0,50418.5,50335.5,50415.5,0
176,20250205  11:25:00,50416.5,50433.5,50396.5,50413.0,0
177,20250205  11:30:00,50414.0,50416.0,50388.5,50404.0,0
178,20250205  11:35:00,50403.0,50428.5,50399.5,50428.0,0
179,20250205  11:40:00,50428.5,50433.5,50386.0,50415.0,0
180,20250205  11:45:00,50416.5,50453.5,50413.0,50441.0,0
181,20250205  11:50:00,50439.0,50442.0,50403.5,50419.5,0
182,20250205  11:55:00,50419.0,50429.5,50400.0,50407.0,0
183,20250205  12:00:00,50407.0,50413.0,50376.0,50383.5,0
184,20250205  12:05:00,50384.0,50396.0,50362.5,50367.0,0
185,20250205  12:10:00,50367.5,50371.0,50320.5,50342.5,0
186,20250205  12:15:00,50343.5,50389.0,50326.0,50388.0,0
187,20250205  12:20:00,50387.0,50397.5,50348.0,50349.0,0
188,20250205  12:25:00,50350.0,50386.0,50347.0,50379.0,0
189,20250205  12:30:00,50378.5,50412.0,50352.0,50412.0,0
190,20250205  12:35:00,50409.5,50426.0,50390.0,50414.0,0
191,20250205  12:40:00,50416.0,50449.0,50411.5,50428.5,0
192,20250205  12:45:00,50430.0,50436.5,50405.0,50409.0,0
193,20250205  12:50:00,50409.0,50432.5,50392.0,50412.0,0
194,20250205  12:55:00,50412.0,50441.5,50402.5,50423.0,0
195,20250205  13:00:00,50419.5,50445.0,50389.5,50441.5,0
196,20250205  13:05:00,50441.5,50475.5,50418.0,50461.0,0
197,20250205  13:10:00,50464.5,50500.0,50460.0,50498.5,0
198,20250205  13:15:00,50498.5,50508.0,50468.5,50481.0,0
199,20250205  13:20:00,50480.0,50490.0,50439.0,50449.0,0
200,20250205  13:25:00,50447.5,50474.5,50434.0,50443.5,0
201,20250205  13:30:00,50442.5,50485.5,50438.5,50474.5,0
202,20250205  13:35:00,50473.5,50492.0,50460.5,50478.5,0
203,20250205  13:40:00,50479.5,50480.5,50432.5,50452.5,0
204,20250205  13:45:00,50452.0,50462.5,50438.0,50459.5,0
205,20250205  13:50:00,50461.5,50500.5,50451.0,50499.5,0
206,20250205  13:55:00,50499.5,50522.0,50495.0,50516.0,0
207,20250205  14:00:00,50515.5,50519.0,50482.0,50484.5,0
208,20250205  14:05:00,50486.0,50499.0,50458.0,50459.0,0
209,20250205  14:10:00,50458.0,50462.5,50422.5,50434.0,0
210,20250205  14:15:00,50433.5,50446.0,50411.5,50435.0,0
211,20250205  14:20:00,50433.5,50467.0,50430.0,50440.0,0
212,20250205  14:25:00,50444.0,50467.0,50432.5,50446.5,0
213,20250205  14:30:00,50447.0,50476.5,50445.0,50457.0,0
214,20250205  14:35:00,50454.5,50483.0,50451.0,50474.0,0
215,20250205  14:40:00,50473.5,50490.0,50453.5,50473.5,0
216,20250205  14:45:00,50474.0,50481.0,50464.5,50470.5,0
217,20250205  14:50:00,50469.5,50494.5,50456.5,50466.0,0
218,20250205  14:55:00,50471.0,50487.5,50454.0,50473.0,0
219,20250205  15:00:00,50470.5,50476.0,50379.5,50383.0,0
220,20250205  15:05:00,50384.5,50388.0,50325.0,50367.0,0
221,20250205  15:10:00,50373.0,50378.5,50353.0,50355.0,0
222,20250205  15:15:00,50353.5,50354.5,50318.5,50335.0,0
223,20250205  15:20:00,50334.0,50338.5,50294.5,50301.5,0
224,20250205  15:25:00,50303.0,50326.0,50280.0,50300.0,0
225,20250206  09:15:00,50468.5,50525.5,50347.0,50445.0,0
226,20250206  09:20:00,50438.0,50444.5,50307.0,50314.0,0
227,20250206  09:25:00,50314.5,50350.0,50276.0,50287.0,0
228,20250206  09:30:00,50284.5,50297.0,50238.5,50244.0,0
229,20250206  09:35:00,50241.5,50275.0,50211.0,50215.0,0
230,20250206  09:40:00,50213.5,50302.5,50208.0,50267.5,0
231,20250206  09:45:00,50266.0,50306.5,50257.0,50259.0,0
232,20250206  09:50:00,50255.5,50263.5,50217.0,50242.0,0
233,20250206  09:55:00,50243.5,50290.0,50204.5,50267.5,0
234,20250206  10:00:00,50268.5,50314.5,50232.0,50314.5,0
235,20250206  10:05:00,50315.0,50353.0,50275.0,50285.0,0
236,20250206  10:10:00,50287.5,50324.0,50282.0,50305.0,0
237,20250206  10:15:00,50305.5,50348.5,50288.0,50342.0,0
238,20250206  10:20:00,50345.5,50367.0,50319.5,50353.5,0
239,20250206  10:25:00,50353.5,50361.5,50312.5,50329.0,0
240,20250206  10:30:00,50329.5,50364.5,50320.5,50329.0,0
241,20250206  10:35:00,50325.5,50359.0,50311.0,50355.0,0
242,20250206  10:40:00,50354.5,50371.5,50322.0,50342.0,0
243,20250206  10:45:00,50341.5,50342.0,50292.5,50309.0,0
244,20250206  10:50:00,50307.0,50343.0,50300.5,50308.5,0
245,20250206  10:55:00,50308.0,50312.5,50265.5,50281.0,0
246,20250206  11:00:00,50286.5,50293.0,50244.0,50250.5,0
247,20250206  11:05:00,50251.0,50259.5,50211.5,50235.0,0
248,20250206  11:10:00,50233.0,50261.0,50216.5,50244.0,0
249,20250206  11:15:00,50243.5,50244.5,50150.0,50158.0,0
250,20250206  11:20:00,50155.5,50184.0,50151.0,50179.5,0
251,20250206  11:25:00,50182.0,50206.0,50176.5,50179.0,0
252,20250206  11:30:00,50180.5,50216.5,50160.0,50196.5,0
253,20250206  11:35:00,50197.5,50236.5,50196.0,50209.5,0
254,20250206  11:40:00,50210.5,50235.0,50183.0,50230.0,0
255,20250206  11:45:00,50229.5,50278.0,50217.5,50238.5,0
256,20250206  11:50:00,50236.5,50253.5,50199.5,50214.5,0
257,20250206  11:55:00,50210.5,50225.0,50198.0,50209.0,0
258,20250206  12:00:00,50211.0,50259.0,50210.0,50252.0,0
259,20250206  12:05:00,50255.0,50286.5,50246.5,50263.5,0
260,20250206  12:10:00,50263.5,50283.0,50258.5,50273.5,0
261,20250206  12:15:00,50276.5,50315.5,50252.5,50267.5,0
262,20250206  12:20:00,50268.5,50293.5,50235.5,50291.5,0
263,20250206  12:25:00,50290.0,50294.5,50253.0,50254.5,0
264,20250206  12:30:00,50262.5,50265.5,50211.5,50224.0,0
265,20250206  12:35:00,50227.5,50241.0,50194.0,50233.5,0
266,20250206  12:40:00,50240.5,50250.0,50207.5,50217.0,0
267,20250206  12:45:00,50219.5,50240.5,50194.5,50201.5,0
268,20250206  12:50:00,50199.0,50210.0,50173.0,50189.0,0
269,20250206  12:55:00,50189.5,50229.0,50173.0,50183.0,0
270,20250206  13:00:00,50189.0,50218.0,50180.5,50212.0,0
271,20250206  13:05:00,50213.5,50233.0,50191.0,50213.0,0
272,20250206  13:10:00,50209.5,50232.5,50203.5,50219.0,0
273,20250206  13:15:00,50219.5,50248.0,50219.0,50232.0,0
274,20250206  13:20:00,50237.0,50248.0,50207.5,50238.5,0
275,20250206  13:25:00,50243.0,50277.0,50236.0,50252.5,0
276,20250206  13:30:00,50256.5,50293.5,50241.5,50286.0,0
277,20250206  13:35:00,50292.0,50298.0,50262.5,50273.0,0
278,20250206  13:40:00,50280.5,50301.0,50269.5,50283.0,0
279,20250206  13:45:00,50285.5,50291.0,50229.0,50229.5,0
280,20250206  13:50:00,50237.0,50239.0,50199.0,50211.0,0
281,20250206  13:55:00,50212.0,50263.0,50203.5,50227.0,0
282,20250206  14:00:00,50220.0,50280.0,50219.5,50267.0,0
283,20250206  14:05:00,50268.5,50316.5,50250.0,50293.5,0
284,20250206  14:10:00,50294.0,50306.5,50241.5,50261.0,0
285,20250206  14:15:00,50256.0,50305.5,50246.5,50299.5,0
286,20250206  14:20:00,50301.0,50361.0,50296.0,50317.5,0
287,20250206  14:25:00,50316.5,50355.5,50305.0,50313.0,0
288,20250206  14:30:00,50316.5,50327.5,50253.5,50317.0,0
289,20250206  14:35:00,50322.0,50395.5,50320.0,50362.5,0
290,20250206  14:40:00,50366.0,50400.0,50360.5,50371.0,0
291,20250206  14:45:00,50371.0,50372.5,50333.5,50343.0,0
292,20250206  14:50:00,50344.0,50347.0,50289.0,50338.5,0
293,20250206  14:55:00,50341.0,50360.0,50322.0,50344.5,0
294,20250206  15:00:00,50350.5,50399.0,50326.5,50397.0,0
295,20250206  15:05:00,50400.0,50411.0,50375.5,50390.0,0
296,20250206  15:10:00,50391.0,50391.5,50330.5,50374.5,0
297,20250206  15:15:00,50378.5,50401.5,50362.5,50398.0,0
298,20250206  15:20:00,50401.5,50438.0,50388.0,50412.5,0
299,20250206  15:25:00,50413.5,50447.5,50390.5,50427.0,0
300,20250207  09:15:00,50466.5,50501.0,50362.0,50410.5,0
301,20250207  09:20:00,50408.0,50409.5,50335.0,50360.5,0
302,20250207  09:25:00,50360.5,50427.5,50338.5,50417.5,0
303,20250207  09:30:00,50419.5,50432.5,50375.5,50414.5,0
304,20250207  09:35:00,50411.5,50469.0,50411.5,50458.0,0
305,20250207  09:40:00,50456.5,50498.0,50431.0,50482.5,0
306,20250207  09:45:00,50483.5,50496.0,50431.5,50468.0,0
307,20250207  09:50:00,50471.0,50488.0,50453.5,50466.5,0
308,20250207  09:55:00,50466.0,50483.5,50439.0,50458.5,0
309,20250207  10:00:00,50457.5,50466.5,50352.0,50395.5,0
310,20250207  10:05:00,50395.5,50614.5,50380.0,50605.5,0
311,20250207  10:10:00,50601.0,50638.5,50299.5,50412.0,0
312,20250207  10:15:00,50409.5,50436.0,50146.0,50201.5,0
313,20250207  10:20:00,50200.0,50295.5,50177.0,50193.5,0
314,20250207  10:25:00,50188.0,50188.5,50043.5,50142.5,0
315,20250207  10:30:00,50139.5,50188.0,50101.5,50116.5,0
316,20250207  10:35:00,50116.0,50208.0,50093.0,50207.0,0
317,20250207  10:40:00,50203.5,50263.5,50192.5,50224.5,0
318,20250207  10:45:00,50224.5,50229.0,50119.0,50135.5,0
319,20250207  10:50:00,50133.0,50203.5,50116.5,50203.0,0
320,20250207  10:55:00,50203.5,50300.0,50202.5,50300.0,0
321,20250207  11:00:00,50297.5,50317.5,50272.0,50294.5,0
322,20250207  11:05:00,50292.0,50327.0,50275.0,50326.0,0
323,20250207  11:10:00,50325.0,50343.5,50287.5,50290.0,0
324,20250207  11:15:00,50286.5,50363.5,50276.5,50360.5,0
325,20250207  11:20:00,50361.0,50416.5,50351.5,50412.5,0
326,20250207  11:25:00,50413.5,50464.0,50406.0,50450.5,0
327,20250207  11:30:00,50450.5,50462.5,50355.5,50375.0,0
328,20250207  11:35:00,50372.0,50375.5,50328.0,50330.5,0
329,20250207  11:40:00,50331.5,50422.0,50321.5,50413.0,0
330,20250207  11:45:00,50413.5,50427.5,50374.5,50376.5,0
331,20250207  11:50:00,50376.0,50410.5,50352.5,50353.5,0
332,20250207  11:55:00,50351.5,50355.0,50308.0,50312.0,0
333,20250207  12:00:00,50314.5,50334.0,50273.0,50278.0,0
334,20250207  12:05:00,50279.0,50290.5,50221.5,50228.5,0
335,20250207  12:10:00,50223.5,50245.0,50114.0,50114.5,0
336,20250207  12:15:00,50112.5,50138.0,50081.5,50116.5,0
337,20250207  12:20:00,50120.5,50154.5,50100.5,50126.0,0
338,20250207  12:25:00,50130.5,50180.5,50107.5,50173.0,0
339,20250207  12:30:00,50169.0,50218.0,50164.5,50189.0,0
340,20250207  12:35:00,50186.5,50202.0,50106.0,50111.5,0
341,20250207  12:40:00,50107.0,50156.5,50070.5,50145.0,0
342,20250207  12:45:00,50139.0,50165.0,50120.0,50140.5,0
343,20250207  12:50:00,50139.0,50148.0,50089.0,50089.5,0
344,20250207  12:55:00,50090.5,50128.5,50080.0,50115.0,0
345,20250207  13:00:00,50113.0,50180.5,50092.5,50163.5,0
346,20250207  13:05:00,50161.5,50171.5,50104.0,50104.5,0
347,20250207  13:10:00,50104.5,50113.0,50055.5,50086.5,0
348,20250207  13:15:00,50086.5,50108.5,50074.0,50097.5,0
349,20250207  13:20:00,50097.5,50122.0,50086.0,50105.5,0
350,20250207  13:25:00,50104.5,50117.0,50079.5,50111.0,0
351,20250207  13:30:00,50111.0,50163.0,50108.5,50138.5,0
352,20250207  13:35:00,50137.5,50167.0,50136.0,50149.5,0
353,20250207  13:40:00,50148.5,50166.5,50118.0,50139.0,0
354,20250207  13:45:00,50131.5,50164.0,50120.5,50121.5,0
355,20250207  13:50:00,50122.0,50138.5,49972.0,49988.0,0
356,20250207  13:55:00,49991.5,50032.5,49969.0,50018.0,0
357,20250207  14:00:00,50016.5,50057.5,50003.0,50047.0,0
358,20250207  14:05:00,50049.5,50082.0,49950.0,49950.0,0
359,20250207  14:10:00,49954.5,49966.5,49890.5,49915.0,0
360,20250207  14:15:00,49915.0,49937.0,49871.5,49882.5,0
361,20250207  14:20:00,49882.5,49919.0,49874.0,49905.0,0
362,20250207  14:25:00,49902.0,49960.0,49886.5,49955.5,0
363,20250207  14:30:00,49954.0,49984.0,49928.5,49951.5,0
364,20250207  14:35:00,49952.0,50023.5,49952.0,50012.5,0
365,20250207  14:40:00,50010.0,50015.5,49956.5,49968.5,0
366,20250207  14:45:00,49968.0,50010.0,49948.0,49993.0,0
367,20250207  14:50:00,49989.0,50008.5,49971.0,49981.5,0
368,20250207  14:55:00,49982.0,50004.0,49965.5,50003.0,0
369,20250207  15:00:00,50002.5,50084.5,50000.0,50079.5,0
370,20250207  15:05:00,50081.5,50125.5,50060.0,50125.0,0
371,20250207  15:10:00,50126.5,50183.0,50126.5,50181.0,0
372,20250207  15:15:00,50181.5,50215.0,50145.5,50188.0,0
373,20250207  15:20:00,50191.5,50196.5,50155.5,50189.5,0
374,20250207  15:25:00,50191.0,50248.5,50180.0,50204.5,0
375,20250210  09:15:00,50139.0,50139.0,49976.0,50039.5,0
376,20250210  09:20:00,50040.0,50111.5,50000.0,50092.5,0
377,20250210  09:25:00,50091.5,50119.0,50054.5,50111.5,0
378,20250210  09:30:00,50110.5,50131.0,49967.5,50025.0,0
379,20250210  09:35:00,50021.0,50037.5,49995.0,50006.0,0
380,20250210  09:40:00,50003.0,50017.5,49921.5,49926.5,0
381,20250210  09:45:00,49923.5,49955.5,49887.5,49955.0,0
382,20250210  09:50:00,49953.0,49991.0,49910.0,49980.0,0
383,20250210  09:55:00,49980.0,49999.0,49941.0,49944.5,0
384,20250210  10:00:00,49948.5,49988.0,49936.5,49937.0,0
385,20250210  10:05:00,49939.5,49962.0,49854.5,49864.0,0
386,20250210  10:10:00,49860.0,49860.5,49769.5,49776.5,0
387,20250210  10:15:00,49774.5,49792.5,49717.5,49792.5,0
388,20250210  10:20:00,49790.5,49808.0,49759.5,49786.5,0
389,20250210  10:25:00,49787.0,49799.0,49762.0,49782.0,0
390,20250210  10:30:00,49780.5,49796.0,49754.5,49763.0,0
391,20250210  10:35:00,49761.5,49821.5,49741.0,49817.0,0
392,20250210  10:40:00,49816.5,49834.0,49759.5,49790.0,0
393,20250210  10:45:00,49784.5,49789.0,49703.5,49739.5,0
394,20250210  10:50:00,49742.0,49809.5,49740.5,49807.5,0
395,20250210  10:55:00,49806.5,49827.5,49789.0,49811.5,0
396,20250210  11:00:00,49813.5,49858.0,49804.0,49854.0,0
397,20250210  11:05:00,49853.5,49867.5,49832.5,49850.5,0
398,20250210  11:10:00,49850.5,49856.0,49809.5,49854.0,0
399,20250210  11:15:00,49850.5,49858.0,49818.0,49835.0,0
400,20250210  11:20:00,49833.0,49846.0,49803.0,49833.0,0
401,20250210  11:25:00,49832.0,49844.5,49802.5,49820.5,0
402,20250210  11:30:00,49820.0,49870.5,49789.5,49870.5,0
403,20250210  11:35:00,49869.5,49882.0,49851.0,49859.0,0
404,20250210  11:40:00,49858.5,49896.0,49836.0,49853.5,0
405,20250210  11:45:00,49850.5,49895.5,49850.5,49855.5,0
406,20250210  11:50:00,49855.0,49893.5,49843.0,49872.0,0
407,20250210  11:55:00,49873.0,49892.0,49815.5,49820.0,0
408,20250210  12:00:00,49819.0,49834.5,49760.0,49785.5,0
409,20250210  12:05:00,49786.5,49817.5,49778.0,49797.0,0
