,Date,Open,High,Low,Close,Volume
0,20250203  09:15:00,23321.65,23336.75,23259.8,23271.85,0
1,20250203  09:16:00,23272.25,23272.25,23247.3,23251.2,0
2,20250203  09:18:00,23251.95,23271.45,23247.05,23263.0,0
3,20250203  09:20:00,23261.5,23268.2,23240.3,23250.9,0
4,20250203  09:22:00,23251.25,23279.0,23247.5,23276.7,0
5,20250203  09:24:00,23276.8,23297.85,23268.0,23293.8,0
6,20250203  09:26:00,23293.85,23322.7,23291.8,23318.25,0
7,20250203  09:28:00,23320.15,23335.85,23319.3,23335.1,0
8,20250203  09:30:00,23334.2,23342.1,23325.15,23341.6,0
9,20250203  09:32:00,23343.75,23343.85,23322.25,23323.55,0
10,20250203  09:34:00,23321.65,23332.25,23294.9,23305.15,0
11,20250203  09:36:00,23305.85,23309.5,23285.55,23288.6,0
12,20250203  09:38:00,23289.85,23290.2,23271.5,23288.45,0
13,20250203  09:40:00,23288.25,23315.7,23282.55,23283.1,0
14,20250203  09:42:00,23283.7,23300.45,23275.0,23275.5,0
15,20250203  09:44:00,23276.5,23280.6,23242.8,23250.65,0
16,20250203  09:46:00,23250.55,23256.35,23234.15,23234.15,0
17,20250203  09:48:00,23234.35,23239.0,23223.05,23225.3,0
18,20250203  09:50:00,23227.0,23241.95,23222.55,23231.15,0
19,20250203  09:52:00,23229.0,23240.7,23223.9,23239.15,0
20,20250203  09:54:00,23239.95,23248.7,23235.25,23237.0,0
21,20250203  09:56:00,23237.85,23255.35,23237.75,23244.9,0
22,20250203  09:58:00,23244.7,23252.2,23235.65,23246.55,0
23,20250203  10:00:00,23248.8,23260.1,23238.3,23246.65,0
24,20250203  10:02:00,23246.6,23254.6,23243.0,23254.05,0
25,20250203  10:04:00,23254.7,23254.95,23242.75,23248.7,0
26,20250203  10:06:00,23248.3,23270.45,23248.3,23268.3,0
27,20250203  10:08:00,23267.9,23268.75,23255.3,23261.85,0
28,20250203  10:10:00,23261.25,23277.35,23260.8,23273.65,0
29,20250203  10:12:00,23274.05,23275.45,23255.4,23262.75,0
30,20250203  10:14:00,23261.75,23267.85,23247.65,23249.4,0
31,20250203  10:16:00,23249.55,23258.85,23242.05,23243.65,0
32,20250203  10:18:00,23244.25,23250.7,23239.65,23245.5,0
33,20250203  10:20:00,23247.0,23263.85,23242.15,23259.2,0
34,20250203  10:22:00,23259.05,23284.7,23255.05,23278.1,0
35,20250203  10:24:00,23278.25,23280.85,23273.15,23273.6,0
36,20250203  10:26:00,23274.2,23282.2,23272.15,23280.4,0
37,20250203  10:28:00,23280.65,23285.45,23266.65,23282.1,0
38,20250203  10:30:00,23282.0,23287.75,23278.05,23285.95,0
39,20250203  10:32:00,23284.9,23284.95,23270.05,23271.5,0
40,20250203  10:34:00,23272.25,23287.2,23270.55,23285.85,0
41,20250203  10:36:00,23286.15,23287.25,23271.0,23272.6,0
42,20250203  10:38:00,23272.95,23278.0,23271.0,23272.8,0
43,20250203  10:40:00,23273.85,23277.1,23270.55,23275.15,0
44,20250203  10:42:00,23275.2,23311.7,23274.4,23311.65,0
45,20250203  10:44:00,23311.4,23316.2,23307.25,23312.05,0
46,20250203  10:46:00,23311.2,23316.7,23308.9,23316.0,0
47,20250203  10:48:00,23314.9,23324.85,23312.15,23314.1,0
48,20250203  10:50:00,23314.45,23317.5,23301.3,23304.8,0
49,20250203  10:52:00,23304.85,23306.6,23298.65,23299.0,0
50,20250203  10:54:00,23298.8,23307.35,23293.55,23304.75,0
51,20250203  10:56:00,23305.75,23307.85,23298.3,23302.0,0
52,20250203  10:58:00,23302.6,23317.95,23301.9,23317.55,0
53,20250203  11:00:00,23318.0,23328.35,23317.65,23320.45,0
54,20250203  11:02:00,23322.5,23323.7,23314.05,23315.8,0
55,20250203  11:04:00,23316.1,23323.2,23314.65,23321.85,0
56,20250203  11:06:00,23321.8,23323.1,23318.3,23321.3,0
57,20250203  11:08:00,23320.8,23322.35,23310.9,23311.9,0
58,20250203  11:10:00,23313.65,23320.85,23312.5,23320.25,0
59,20250203  11:12:00,23319.75,23324.75,23315.65,23316.5,0
60,20250203  11:14:00,23316.6,23330.2,23316.4,23322.8,0
61,20250203  11:16:00,23323.25,23338.6,23320.75,23332.7,0
62,20250203  11:18:00,23332.2,23337.7,23331.05,23333.0,0
63,20250203  11:20:00,23332.15,23334.6,23321.05,23321.6,0
64,20250203  11:22:00,23321.05,23324.35,23318.8,23319.6,0
65,20250203  11:24:00,23319.5,23319.95,23304.0,23305.5,0
66,20250203  11:26:00,23302.4,23309.25,23298.65,23300.4,0
67,20250203  11:28:00,23300.7,23301.45,23285.9,23290.5,0
68,20250203  11:30:00,23289.95,23291.2,23276.9,23287.8,0
69,20250203  11:32:00,23287.95,23293.75,23287.05,23293.45,0
70,20250203  11:34:00,23292.9,23293.6,23284.0,23285.85,0
71,20250203  11:36:00,23286.3,23292.45,23278.65,23282.4,0
72,20250203  11:38:00,23282.55,23284.35,23269.3,23270.9,0
73,20250203  11:40:00,23271.65,23272.95,23255.05,23257.7,0
74,20250203  11:42:00,23258.55,23269.95,23253.05,23269.6,0
75,20250203  11:44:00,23269.2,23276.45,23263.65,23275.2,0
76,20250203  11:46:00,23275.4,23278.85,23270.15,23278.35,0
77,20250203  11:48:00,23278.65,23283.0,23273.25,23278.85,0
78,20250203  11:50:00,23278.4,23282.2,23271.55,23280.9,0
79,20250203  11:52:00,23281.2,23283.85,23274.75,23275.45,0
80,20250203  11:54:00,23276.35,23282.7,23274.9,23280.75,0
81,20250203  11:56:00,23280.6,23287.1,23276.5,23277.8,0
82,20250203  11:58:00,23277.7,23286.35,23277.4,23281.35,0
83,20250203  12:00:00,23281.25,23292.35,23280.65,23290.75,0
84,20250203  12:02:00,23290.3,23299.0,23289.15,23296.15,0
85,20250203  12:04:00,23295.85,23300.7,23294.4,23298.05,0
86,20250203  12:06:00,23297.95,23306.35,23296.8,23298.6,0
87,20250203  12:08:00,23298.65,23302.35,23296.55,23298.35,0
88,20250203  12:10:00,23298.3,23299.6,23293.55,23297.45,0
89,20250203  12:12:00,23297.9,23302.7,23290.55,23301.95,0
90,20250203  12:14:00,23301.9,23305.5,23293.3,23298.45,0
91,20250203  12:16:00,23296.55,23299.75,23291.3,23293.6,0
92,20250203  12:18:00,23293.7,23295.7,23276.65,23278.1,0
93,20250203  12:20:00,23277.45,23281.85,23269.65,23275.6,0
94,20250203  12:22:00,23276.05,23279.0,23273.5,23274.25,0
95,20250203  12:24:00,23274.15,23289.7,23270.05,23284.45,0
96,20250203  12:26:00,23284.7,23300.95,23283.55,23298.8,0
97,20250203  12:28:00,23298.7,23299.85,23285.4,23288.6,0
98,20250203  12:30:00,23288.75,23292.45,23283.3,23289.85,0
99,20250203  12:32:00,23289.2,23295.45,23284.65,23287.15,0
100,20250203  12:34:00,23288.1,23293.2,23285.65,23292.55,0
101,20250203  12:36:00,23292.15,23292.2,23276.25,23279.6,0
102,20250203  12:38:00,23281.5,23283.2,23271.05,23271.85,0
103,20250203  12:40:00,23273.2,23281.5,23273.15,23275.45,0
104,20250203  12:42:00,23276.3,23278.1,23270.55,23272.95,0
105,20250203  12:44:00,23273.7,23281.1,23266.15,23278.75,0
106,20250203  12:46:00,23280.15,23281.2,23264.65,23268.05,0
107,20250203  12:48:00,23269.0,23275.75,23265.65,23270.25,0
108,20250203  12:50:00,23270.65,23274.1,23262.4,23265.8,0
109,20250203  12:52:00,23268.35,23268.95,23258.4,23261.4,0
110,20250203  12:54:00,23262.95,23269.25,23258.05,23268.85,0
111,20250203  12:56:00,23268.3,23278.35,23266.15,23277.15,0
112,20250203  12:58:00,23277.45,23283.35,23270.9,23281.05,0
113,20250203  13:00:00,23282.85,23292.0,23276.3,23286.2,0
114,20250203  13:02:00,23286.15,23332.6,23283.15,23331.45,0
115,20250203  13:04:00,23332.25,23338.95,23320.05,23322.15,0
116,20250203  13:06:00,23321.05,23334.45,23311.8,23332.25,0
117,20250203  13:08:00,23332.75,23353.35,23330.65,23351.55,0
118,20250203  13:10:00,23352.85,23360.1,23340.9,23344.25,0
119,20250203  13:12:00,23345.2,23361.2,23343.55,23355.75,0
120,20250203  13:14:00,23355.3,23365.35,23352.3,23358.8,0
121,20250203  13:16:00,23357.95,23368.95,23355.65,23362.3,0
122,20250203  13:18:00,23364.35,23364.95,23344.65,23348.15,0
123,20250203  13:20:00,23349.55,23357.2,23347.05,23354.3,0
124,20250203  13:22:00,23354.6,23354.6,23341.55,23345.35,0
125,20250203  13:24:00,23346.45,23350.25,23338.3,23339.9,0
126,20250203  13:26:00,23340.05,23348.35,23334.5,23341.75,0
127,20250203  13:28:00,23342.95,23342.95,23328.0,23331.7,0
128,20250203  13:30:00,23332.85,23339.7,23325.05,23329.0,0
129,20250203  13:32:00,23329.15,23339.5,23323.25,23332.25,0
130,20250203  13:34:00,23331.65,23336.5,23326.0,23332.85,0
131,20250203  13:36:00,23333.25,23342.1,23328.55,23340.4,0
132,20250203  13:38:00,23341.1,23346.1,23336.05,23338.35,0
133,20250203  13:40:00,23339.6,23347.6,23339.15,23347.05,0
134,20250203  13:42:00,23346.4,23348.75,23340.0,23342.75,0
135,20250203  13:44:00,23342.85,23358.1,23340.75,23352.0,0
136,20250203  13:46:00,23352.55,23358.85,23344.05,23357.45,0
137,20250203  13:48:00,23358.45,23362.6,23350.05,23350.05,0
138,20250203  13:50:00,23350.25,23350.45,23316.65,23319.45,0
139,20250203  13:52:00,23319.75,23326.7,23306.3,23324.4,0
140,20250203  13:54:00,23325.45,23327.2,23319.65,23320.2,0
141,20250203  13:56:00,23320.9,23327.1,23316.8,23319.3,0
142,20250203  13:58:00,23319.4,23327.95,23318.15,23325.55,0
143,20250203  14:00:00,23326.8,23340.25,23324.3,23331.6,0
144,20250203  14:02:00,23332.25,23344.1,23327.3,23332.05,0
145,20250203  14:04:00,23333.05,23340.95,23329.9,23338.75,0
146,20250203  14:06:00,23339.6,23346.1,23335.05,23341.95,0
147,20250203  14:08:00,23343.8,23348.6,23340.8,23344.05,0
148,20250203  14:10:00,23344.6,23347.35,23340.15,23347.35,0
149,20250203  14:12:00,23347.45,23355.45,23340.55,23343.35,0
150,20250203  14:14:00,23343.55,23349.5,23338.4,23348.35,0
151,20250203  14:16:00,23348.65,23355.2,23344.8,23352.05,0
152,20250203  14:18:00,23352.55,23353.7,23346.3,23349.5,0
153,20250203  14:20:00,23350.0,23350.85,23337.55,23342.5,0
154,20250203  14:22:00,23343.05,23356.7,23340.3,23349.15,0
155,20250203  14:24:00,23349.45,23356.75,23345.9,23355.8,0
156,20250203  14:26:00,23355.2,23361.35,23350.05,23357.85,0
157,20250203  14:28:00,23358.2,23364.45,23356.25,23361.05,0
158,20250203  14:30:00,23361.8,23362.6,23341.65,23344.65,0
159,20250203  14:32:00,23344.3,23355.45,23340.8,23354.95,0
160,20250203  14:34:00,23355.05,23358.2,23350.55,23354.8,0
161,20250203  14:36:00,23355.15,23364.85,23352.65,23353.6,0
162,20250203  14:38:00,23353.3,23358.25,23346.05,23349.1,0
163,20250203  14:40:00,23349.55,23356.1,23344.25,23346.75,0
164,20250203  14:42:00,23347.15,23353.2,23344.15,23351.05,0
165,20250203  14:44:00,23351.3,23354.0,23347.9,23350.5,0
166,20250203  14:46:00,23349.8,23351.95,23341.15,23342.45,0
167,20250203  14:48:00,23342.15,23342.2,23329.8,23331.65,0
168,20250203  14:50:00,23331.95,23336.35,23327.0,23334.8,0
169,20250203  14:52:00,23334.7,23341.0,23332.55,23338.35,0
170,20250203  14:54:00,23336.8,23347.0,23333.0,23341.4,0
171,20250203  14:56:00,23339.9,23349.45,23339.9,23345.65,0
172,20250203  14:58:00,23344.55,23355.6,23344.55,23355.05,0
173,20250203  15:00:00,23354.35,23369.6,23349.4,23351.7,0
174,20250203  15:02:00,23351.6,23361.45,23350.9,23351.3,0
175,20250203  15:04:00,23351.55,23359.6,23350.0,23358.85,0
176,20250203  15:06:00,23358.45,23362.35,23357.15,23361.75,0
177,20250203  15:08:00,23361.25,23376.2,23360.8,23375.4,0
178,20250203  15:10:00,23374.55,23381.35,23369.8,23370.0,0
179,20250203  15:12:00,23368.9,23371.35,23363.5,23368.65,0
180,20250203  15:14:00,23367.65,23372.1,23357.4,23357.4,0
181,20250203  15:16:00,23357.0,23362.6,23352.65,23353.75,0
182,20250203  15:18:00,23354.35,23359.1,23353.8,23357.95,0
183,20250203  15:20:00,23357.7,23359.6,23354.55,23358.5,0
184,20250203  15:22:00,23358.65,23361.1,23353.0,23354.5,0
185,20250203  15:24:00,23353.55,23361.7,23353.55,23356.1,0
186,20250203  15:26:00,23354.85,23358.85,23352.05,23354.6,0
187,20250203  15:28:00,23353.1,23362.95,23349.9,23359.7,0
188,20250204  09:15:00,23501.05,23511.85,23482.95,23495.7,0
189,20250204  09:16:00,23493.75,23506.65,23493.75,23506.65,0
190,20250204  09:18:00,23506.25,23510.9,23502.7,23502.7,0
191,20250204  09:20:00,23501.5,23517.15,23501.5,23510.45,0
192,20250204  09:22:00,23510.8,23533.85,23509.5,23522.85,0
193,20250204  09:24:00,23520.8,23533.45,23519.95,23530.25,0
194,20250204  09:26:00,23529.8,23531.1,23515.3,23518.1,0
195,20250204  09:28:00,23518.0,23519.5,23507.8,23514.35,0
196,20250204  09:30:00,23514.1,23520.85,23482.7,23495.15,0
197,20250204  09:32:00,23494.55,23510.3,23492.9,23509.4,0
198,20250204  09:34:00,23509.05,23515.2,23507.1,23512.7,0
199,20250204  09:36:00,23513.75,23544.5,23507.4,23539.0,0
200,20250204  09:38:00,23540.4,23556.55,23535.25,23550.65,0
201,20250204  09:40:00,23551.3,23566.65,23550.7,23562.3,0
202,20250204  09:42:00,23563.25,23569.95,23561.85,23566.1,0
203,20250204  09:44:00,23566.9,23581.7,23556.05,23560.2,0
204,20250204  09:46:00,23559.7,23569.0,23559.7,23563.85,0
205,20250204  09:48:00,23563.9,23576.5,23562.1,23569.45,0
206,20250204  09:50:00,23569.05,23571.9,23560.95,23566.5,0
207,20250204  09:52:00,23566.7,23575.35,23561.95,23565.65,0
208,20250204  09:54:00,23565.05,23567.6,23554.45,23559.15,0
209,20250204  09:56:00,23558.25,23565.55,23556.1,23560.0,0
210,20250204  09:58:00,23560.65,23562.8,23555.3,23557.95,0
211,20250204  10:00:00,23557.75,23573.35,23557.75,23563.2,0
212,20250204  10:02:00,23563.75,23563.75,23542.85,23546.6,0
213,20250204  10:04:00,23545.4,23551.85,23545.4,23547.5,0
214,20250204  10:06:00,23548.0,23556.55,23539.15,23544.75,0
215,20250204  10:08:00,23544.45,23545.2,23534.0,23540.9,0
216,20250204  10:10:00,23540.3,23555.35,23539.25,23552.15,0
217,20250204  10:12:00,23552.9,23553.4,23533.5,23533.5,0
218,20250204  10:14:00,23533.6,23534.2,23504.1,23514.85,0
219,20250204  10:16:00,23515.0,23529.3,23509.4,23525.25,0
220,20250204  10:18:00,23524.2,23530.95,23517.3,23525.35,0
221,20250204  10:20:00,23526.5,23534.5,23526.5,23530.45,0
222,20250204  10:22:00,23530.8,23533.3,23526.6,23527.0,0
223,20250204  10:24:00,23527.45,23527.45,23514.45,23515.95,0
224,20250204  10:26:00,23515.65,23519.2,23510.85,23513.45,0
225,20250204  10:28:00,23514.2,23514.7,23484.4,23500.95,0
226,20250204  10:30:00,23501.6,23511.95,23498.0,23500.95,0
227,20250204  10:32:00,23501.75,23503.7,23489.8,23496.0,0
228,20250204  10:34:00,23496.6,23496.95,23464.75,23479.65,0
229,20250204  10:36:00,23480.35,23483.9,23450.45,23463.1,0
230,20250204  10:38:00,23463.6,23464.0,23424.55,23427.25,0
231,20250204  10:40:00,23426.45,23458.2,23425.7,23449.8,0
232,20250204  10:42:00,23450.2,23454.6,23436.7,23454.6,0
233,20250204  10:44:00,23454.95,23464.15,23446.65,23457.15,0
234,20250204  10:46:00,23456.15,23482.8,23456.15,23470.3,0
235,20250204  10:48:00,23471.45,23476.65,23460.25,23461.6,0
236,20250204  10:50:00,23461.0,23469.8,23445.85,23445.85,0
237,20250204  10:52:00,23446.35,23450.2,23436.25,23440.2,0
238,20250204  10:54:00,23439.15,23453.45,23437.65,23452.15,0
239,20250204  10:56:00,23451.95,23466.4,23451.95,23462.8,0
240,20250204  10:58:00,23462.6,23467.95,23453.35,23466.55,0
241,20250204  11:00:00,23466.85,23479.15,23460.75,23478.9,0
242,20250204  11:02:00,23479.15,23496.05,23473.65,23484.5,0
243,20250204  11:04:00,23485.8,23502.4,23481.3,23501.0,0
244,20250204  11:06:00,23504.0,23506.1,23493.7,23493.7,0
245,20250204  11:08:00,23493.9,23502.15,23493.75,23499.1,0
246,20250204  11:10:00,23498.85,23511.2,23489.95,23492.1,0
247,20250204  11:12:00,23491.35,23503.75,23484.65,23496.55,0
248,20250204  11:14:00,23497.2,23515.05,23494.7,23503.8,0
249,20250204  11:16:00,23502.3,23518.55,23493.9,23517.45,0
250,20250204  11:18:00,23517.4,23526.85,23517.4,23522.75,0
251,20250204  11:20:00,23523.1,23539.45,23520.25,23538.3,0
252,20250204  11:22:00,23541.3,23551.45,23530.75,23533.65,0
253,20250204  11:24:00,23535.1,23544.9,23533.4,23535.45,0
254,20250204  11:26:00,23535.75,23539.6,23530.85,23535.75,0
255,20250204  11:28:00,23534.9,23539.65,23524.1,23529.2,0
256,20250204  11:30:00,23528.2,23546.6,23527.9,23544.2,0
257,20250204  11:32:00,23547.55,23548.75,23540.2,23544.1,0
258,20250204  11:34:00,23544.35,23551.4,23541.3,23551.3,0
259,20250204  11:36:00,23550.7,23555.3,23544.7,23553.2,0
260,20250204  11:38:00,23553.65,23557.95,23550.85,23557.05,0
261,20250204  11:40:00,23555.55,23559.1,23547.9,23553.05,0
262,20250204  11:42:00,23552.95,23554.0,23544.8,23544.8,0
263,20250204  11:44:00,23545.35,23547.7,23538.9,23545.75,0
264,20250204  11:46:00,23546.55,23548.4,23543.8,23545.85,0
265,20250204  11:48:00,23545.7,23598.1,23545.05,23598.1,0
266,20250204  11:50:00,23599.0,23616.4,23577.2,23587.55,0
267,20250204  11:52:00,23588.65,23588.65,23545.95,23559.45,0
268,20250204  11:54:00,23560.45,23566.25,23556.65,23559.15,0
269,20250204  11:56:00,23560.25,23564.4,23542.6,23547.05,0
270,20250204  11:58:00,23547.5,23551.3,23545.4,23546.25,0
271,20250204  12:00:00,23547.45,23548.0,23527.25,23538.4,0
272,20250204  12:02:00,23538.0,23543.5,23533.7,23541.8,0
273,20250204  12:04:00,23542.35,23562.25,23541.75,23557.0,0
274,20250204  12:06:00,23556.4,23559.25,23543.25,23543.25,0
275,20250204  12:08:00,23543.4,23549.95,23536.0,23549.9,0
276,20250204  12:10:00,23550.1,23560.9,23548.7,23560.3,0
277,20250204  12:12:00,23560.85,23571.15,23559.9,23570.1,0
278,20250204  12:14:00,23569.5,23574.15,23563.55,23571.9,0
279,20250204  12:16:00,23575.25,23576.7,23563.95,23573.3,0
280,20250204  12:18:00,23571.9,23594.1,23571.3,23589.6,0
281,20250204  12:20:00,23590.0,23591.15,23573.15,23575.15,0
282,20250204  12:22:00,23574.85,23583.2,23570.3,23578.6,0
283,20250204  12:24:00,23579.4,23582.7,23566.1,23572.75,0
284,20250204  12:26:00,23572.95,23579.9,23562.15,23565.45,0
285,20250204  12:28:00,23564.95,23578.5,23564.95,23577.6,0
286,20250204  12:30:00,23577.75,23585.5,23575.75,23584.25,0
287,20250204  12:32:00,23583.3,23605.65,23583.3,23595.8,0
288,20250204  12:34:00,23595.5,23597.85,23588.6,23592.55,0
289,20250204  12:36:00,23593.1,23598.35,23591.35,23596.1,0
290,20250204  12:38:00,23596.65,23613.6,23586.5,23586.5,0
291,20250204  12:40:00,23587.05,23595.25,23580.25,23594.6,0
292,20250204  12:42:00,23593.8,23601.9,23587.95,23591.25,0
293,20250204  12:44:00,23591.05,23595.9,23583.55,23583.55,0
294,20250204  12:46:00,23585.35,23601.35,23584.2,23599.85,0
295,20250204  12:48:00,23599.9,23607.55,23597.55,23606.2,0
296,20250204  12:50:00,23605.75,23607.75,23597.05,23603.15,0
297,20250204  12:52:00,23603.45,23631.1,23602.85,23609.6,0
298,20250204  12:54:00,23608.95,23618.2,23605.85,23612.45,0
299,20250204  12:56:00,23612.0,23618.55,23607.95,23611.5,0
300,20250204  12:58:00,23607.2,23620.6,23607.2,23619.05,0
301,20250204  13:00:00,23619.95,23626.1,23612.2,23615.35,0
302,20250204  13:02:00,23614.5,23614.5,23601.85,23610.0,0
303,20250204  13:04:00,23608.95,23611.55,23588.95,23592.25,0
304,20250204  13:06:00,23591.45,23615.7,23580.8,23614.85,0
305,20250204  13:08:00,23615.45,23626.5,23610.7,23626.5,0
306,20250204  13:10:00,23627.2,23642.3,23623.4,23638.55,0
307,20250204  13:12:00,23634.05,23641.45,23630.6,23638.95,0
308,20250204  13:14:00,23639.1,23643.45,23633.35,23635.7,0
309,20250204  13:16:00,23637.0,23648.45,23633.6,23644.55,0
310,20250204  13:18:00,23641.4,23644.85,23625.4,23634.9,0
311,20250204  13:20:00,23635.55,23659.1,23632.9,23658.0,0
312,20250204  13:22:00,23657.95,23658.35,23641.85,23645.35,0
313,20250204  13:24:00,23645.7,23648.6,23639.75,23640.45,0
314,20250204  13:26:00,23642.9,23651.2,23642.9,23648.0,0
315,20250204  13:28:00,23649.15,23650.1,23644.35,23649.5,0
316,20250204  13:30:00,23650.55,23652.4,23641.85,23646.8,0
317,20250204  13:32:00,23647.45,23650.55,23641.85,23647.8,0
318,20250204  13:34:00,23649.25,23695.7,23645.55,23686.0,0
319,20250204  13:36:00,23688.15,23695.35,23679.65,23681.95,0
320,20250204  13:38:00,23682.2,23688.45,23678.7,23681.75,0
321,20250204  13:40:00,23682.45,23686.4,23657.55,23665.05,0
322,20250204  13:42:00,23666.75,23679.9,23661.25,23675.3,0
323,20250204  13:44:00,23675.8,23676.4,23663.6,23676.4,0
324,20250204  13:46:00,23677.15,23687.7,23673.1,23686.7,0
325,20250204  13:48:00,23687.5,23699.6,23682.95,23698.75,0
326,20250204  13:50:00,23700.15,23704.25,23693.7,23703.05,0
327,20250204  13:52:00,23703.6,23712.5,23701.7,23705.0,0
328,20250204  13:54:00,23706.2,23707.1,23692.3,23692.5,0
329,20250204  13:56:00,23692.75,23703.0,23679.7,23691.1,0
330,20250204  13:58:00,23690.7,23695.9,23679.95,23679.95,0
331,20250204  14:00:00,23680.3,23691.15,23678.5,23685.35,0
332,20250204  14:02:00,23686.4,23687.1,23671.15,23672.4,0
333,20250204  14:04:00,23671.5,23674.0,23664.75,23670.65,0
334,20250204  14:06:00,23671.35,23692.1,23670.25,23691.6,0
335,20250204  14:08:00,23691.45,23695.05,23687.2,23690.05,0
336,20250204  14:10:00,23691.4,23691.4,23670.6,23672.7,0
337,20250204  14:12:00,23673.1,23673.9,23627.25,23639.1,0
338,20250204  14:14:00,23638.5,23656.9,23632.15,23643.35,0
339,20250204  14:16:00,23642.9,23663.65,23642.6,23657.2,0
340,20250204  14:18:00,23658.1,23664.35,23649.45,23649.95,0
341,20250204  14:20:00,23650.8,23661.65,23643.3,23650.95,0
342,20250204  14:22:00,23652.0,23652.0,23633.85,23642.6,0
343,20250204  14:24:00,23651.0,23651.0,23636.05,23639.2,0
344,20250204  14:26:00,23640.8,23647.5,23634.45,23646.8,0
345,20250204  14:28:00,23645.85,23650.9,23639.1,23647.05,0
346,20250204  14:30:00,23647.7,23680.35,23642.95,23680.35,0
347,20250204  14:32:00,23675.75,23682.45,23660.15,23663.7,0
348,20250204  14:34:00,23663.55,23671.6,23658.65,23667.5,0
349,20250204  14:36:00,23669.3,23695.85,23666.05,23693.4,0
350,20250204  14:38:00,23695.45,23697.0,23686.55,23696.65,0
351,20250204  14:40:00,23696.15,23705.95,23690.4,23705.95,0
352,20250204  14:42:00,23705.9,23708.35,23696.1,23704.25,0
353,20250204  14:44:00,23704.6,23705.45,23685.2,23692.6,0
354,20250204  14:46:00,23689.0,23721.65,23684.6,23719.4,0
355,20250204  14:48:00,23719.2,23724.25,23711.65,23719.1,0
356,20250204  14:50:00,23718.5,23731.35,23712.7,23726.1,0
357,20250204  14:52:00,23726.6,23732.1,23718.7,23726.4,0
358,20250204  14:54:00,23726.8,23733.25,23718.6,23729.8,0
359,20250204  14:56:00,23730.4,23733.25,23726.0,23731.15,0
360,20250204  14:58:00,23732.2,23751.4,23728.75,23748.75,0
361,20250204  15:00:00,23749.9,23759.8,23738.0,23747.5,0
362,20250204  15:02:00,23749.5,23752.7,23741.0,23748.65,0
363,20250204  15:04:00,23748.85,23761.9,23737.55,23739.05,0
364,20250204  15:06:00,23738.8,23754.25,23737.65,23746.45,0
365,20250204  15:08:00,23746.25,23750.6,23744.15,23749.45,0
366,20250204  15:10:00,23749.05,23752.75,23733.05,23734.5,0
367,20250204  15:12:00,23735.25,23744.5,23733.55,23737.3,0
368,20250204  15:14:00,23737.4,23745.55,23732.5,23734.25,0
369,20250204  15:16:00,23735.7,23737.75,23726.95,23731.7,0
370,20250204  15:18:00,23732.0,23738.9,23728.4,23738.55,0
371,20250204  15:20:00,23738.35,23741.6,23733.2,23740.15,0
372,20250204  15:22:00,23738.65,23743.05,23725.05,23727.55,0
373,20250204  15:24:00,23727.4,23730.3,23714.7,23716.8,0
374,20250204  15:26:00,23716.7,23719.15,23704.15,23705.5,0
375,20250204  15:28:00,23705.4,23717.1,23697.05,23707.7,0
376,20250205  09:15:00,23792.55,23803.6,23765.05,23768.1,0
377,20250205  09:16:00,23767.65,23779.2,23761.15,23767.6,0
378,20250205  09:18:00,23766.25,23776.2,23763.05,23769.25,0
379,20250205  09:20:00,23766.05,23770.25,23751.4,23759.85,0
380,20250205  09:22:00,23758.75,23773.45,23753.4,23770.25,0
381,20250205  09:24:00,23770.2,23780.85,23758.65,23761.5,0
382,20250205  09:26:00,23761.85,23777.95,23758.3,23777.55,0
383,20250205  09:28:00,23778.05,23778.1,23759.8,23764.1,0
384,20250205  09:30:00,23764.0,23777.45,23755.8,23777.4,0
385,20250205  09:32:00,23777.55,23777.85,23765.55,23767.4,0
386,20250205  09:34:00,23768.05,23776.2,23760.9,23776.2,0
387,20250205  09:36:00,23775.45,23786.35,23773.15,23784.55,0
388,20250205  09:38:00,23784.25,23788.7,23781.05,23788.7,0
389,20250205  09:40:00,23788.25,23797.2,23787.65,23795.0,0
390,20250205  09:42:00,23794.75,23799.95,23790.3,23796.0,0
391,20250205  09:44:00,23794.55,23798.7,23790.3,23790.3,0
392,20250205  09:46:00,23790.2,23794.5,23784.05,23785.65,0
393,20250205  09:48:00,23786.0,23786.0,23773.05,23774.55,0
394,20250205  09:50:00,23772.9,23782.1,23770.9,23774.4,0
395,20250205  09:52:00,23774.35,23775.6,23765.55,23767.25,0
396,20250205  09:54:00,23766.9,23769.75,23755.05,23758.75,0
397,20250205  09:56:00,23758.45,23759.2,23741.0,23746.75,0
398,20250205  09:58:00,23745.3,23755.5,23745.3,23754.15,0
399,20250205  10:00:00,23754.75,23770.45,23754.75,23764.45,0
400,20250205  10:02:00,23762.75,23766.0,23745.15,23746.8,0
401,20250205  10:04:00,23747.05,23747.45,23728.75,23732.75,0
402,20250205  10:06:00,23733.4,23738.95,23726.9,23730.8,0
403,20250205  10:08:00,23730.65,23749.85,23726.55,23749.05,0
404,20250205  10:10:00,23746.95,23760.7,23737.4,23743.85,0
405,20250205  10:12:00,23743.05,23751.5,23740.9,23744.7,0
406,20250205  10:14:00,23744.45,23756.6,23741.3,23752.55,0
407,20250205  10:16:00,23753.05,23753.1,23736.65,23741.2,0
408,20250205  10:18:00,23740.55,23745.6,23732.8,23738.55,0
409,20250205  10:20:00,23737.95,23742.1,23732.15,23735.7,0
410,20250205  10:22:00,23735.25,23740.2,23728.8,23736.2,0
